State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Alaska,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,35.970505,12424.27879,355.254629
Alaska,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,491.064336,1854.034395,88.731962
Alaska,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0.104889,0.358227,44.576262
Alaska,Export,Pipeline,million U.S. dollars (2017 constant $),2022,711.724659,0,0
Alaska,Export,Rail,million U.S. dollars (2017 constant $),2022,967.901117,0.133029,0.199148
Alaska,Export,Truck,million U.S. dollars (2017 constant $),2022,1092.390077,0,0.016211
Alaska,Export,Water,million U.S. dollars (2017 constant $),2022,1073.035172,101.182153,424.288128
Alaska,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,95.162871,220.150866,9317.187875
Alaska,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,123.723429,117.062541,142.417511
Alaska,Import,No domestic mode,million U.S. dollars (2017 constant $),2022,92.339505,0,0
Alaska,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,9.193549,0.006312,9.875495
Alaska,Import,Rail,million U.S. dollars (2017 constant $),2022,193.484171,0.052056,0
Alaska,Import,Truck,million U.S. dollars (2017 constant $),2022,406.902143,0.037471,0.040296
Alaska,Import,Water,million U.S. dollars (2017 constant $),2022,234.873587,89.451944,2.296652
Arizona,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,5996.949398,2551.707891
Arizona,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,14359.45337,35508.05304,33039.01216
Arizona,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,990.770034,5032.212235,3792.976418
Arizona,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,793.840577,966.493323,72.886555
Arizona,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,90604.71645,76290.62013,53021.64538
Arizona,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.33829,442.196741,9872.388236
Arizona,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0.556176,8.603357,521.501541
Arizona,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,31.417559,231.93777,116.120756
Arizona,Export,Pipeline,million U.S. dollars (2017 constant $),2022,162.323213,0.475845,183.045325
Arizona,Export,Rail,million U.S. dollars (2017 constant $),2022,1755.44911,1332.177362,160.205333
Arizona,Export,Truck,million U.S. dollars (2017 constant $),2022,6130.71426,4034.235426,4765.126029
Arizona,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1.300879,3498.902151,344.366757
Arizona,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,1506.128269,0.030789
Arizona,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,165.77394,240.373524,21.277415
Arizona,Import,Pipeline,million U.S. dollars (2017 constant $),2022,3.731957,0,5.617479
Arizona,Import,Rail,million U.S. dollars (2017 constant $),2022,356.723849,393.305234,4871.148256
Arizona,Import,Truck,million U.S. dollars (2017 constant $),2022,8004.505065,5513.811241,6523.668093
Arkansas,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,498.12902,105.442037
Arkansas,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,965.508703,16303.21134,10528.07993
Arkansas,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,1772.750126,4703.71125,7421.310652
Arkansas,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,1483.254903,1255.162086,1157.779743
Arkansas,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,61271.87689,61344.95579,59047.32106
Arkansas,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,53.900757,1022.241575,657.844637
Arkansas,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,552.748368,0.151957,396.287501
Arkansas,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0,617.336441
Arkansas,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,691.566075,0,48.398997
Arkansas,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,537.529772
Arkansas,Export,Truck,million U.S. dollars (2017 constant $),2022,0,0,3311.64467
Arkansas,Export,Water,million U.S. dollars (2017 constant $),2022,0,0,146.97756
Arkansas,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,36.937083,564.483853,6.54778
Arkansas,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,1750.025636,0
Arkansas,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,1219.563221,40.396931,0
Arkansas,Import,Rail,million U.S. dollars (2017 constant $),2022,0,1041.06479,0
Arkansas,Import,Truck,million U.S. dollars (2017 constant $),2022,0,3857.549734,0.035168
Arkansas,Import,Water,million U.S. dollars (2017 constant $),2022,0,765.864973,0
California,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1786.695226,19772.15813,25424.03291
California,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,150610.9321,167450.4467,240602.6699
California,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,59957.17131,8513.979593,1642.600248
California,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,3120.904017,8044.037056,3584.024998
California,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,898528.9246,251488.5585,371490.1018
California,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,6702.39121,6940.41872,21.878685
California,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,30395.09994,19026.86424,20812.8791
California,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,6062.344174,12731.17974,2935.257967
California,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,3988.072719,3300.125717,418.1073
California,Export,Pipeline,million U.S. dollars (2017 constant $),2022,45.846164,83.586024,0
California,Export,Rail,million U.S. dollars (2017 constant $),2022,2020.841635,7938.028014,4463.873429
California,Export,Truck,million U.S. dollars (2017 constant $),2022,90865.86243,41442.31207,23362.57072
California,Export,Water,million U.S. dollars (2017 constant $),2022,2098.248549,237.487184,241.23892
California,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,30980.8418,49928.60703,16434.04808
California,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,21619.7257,20650.05058,40104.07756
California,Import,No domestic mode,million U.S. dollars (2017 constant $),2022,14342.62215,0,0
California,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,327.152479,141.067885,124.873487
California,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0.17086,5.617479,0
California,Import,Rail,million U.S. dollars (2017 constant $),2022,3541.208283,25572.70752,13398.31869
California,Import,Truck,million U.S. dollars (2017 constant $),2022,215290.6051,21573.57493,102827.0841
California,Import,Water,million U.S. dollars (2017 constant $),2022,8135.716075,3751.935749,198.706909
Colorado,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,4.24552,3086.575921,2714.89879
Colorado,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,8732.683549,33553.68239,17457.03005
Colorado,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,2397.822898,7300.868229,16743.79422
Colorado,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,640.294334,933.660089,1260.306748
Colorado,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,106370.0152,67704.2368,64063.10816
Colorado,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,293.017796,2547.626478
Colorado,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0.009829,303.820265
Colorado,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0,1372.574581
Colorado,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,13.820842
Colorado,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,327.304122
Colorado,Export,Truck,million U.S. dollars (2017 constant $),2022,721.008173,0.217773,4568.838067
Colorado,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,2700.406548,323.886132
Colorado,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,1648.150311,0.109685
Colorado,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,1.581685,0
Colorado,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,146.197509,0
Colorado,Import,Rail,million U.S. dollars (2017 constant $),2022,0,506.825914,0
Colorado,Import,Truck,million U.S. dollars (2017 constant $),2022,1039.554174,5417.785759,0.004486
Connecticut,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,2455.120054,745.251148
Connecticut,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,5769.517671,24272.85338,28626.04873
Connecticut,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,1144.799209,3605.582717,1565.458304
Connecticut,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,61.216623,437.073852,38.424514
Connecticut,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,63098.79844,71388.45313,80910.82797
Connecticut,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,2588.156087,1131.786451,0.160184
Connecticut,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,35.908339,2350.805036
Connecticut,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0.007179,274.507394
Connecticut,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,109.36075,0,191.729785
Connecticut,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,2.237928
Connecticut,Export,Rail,million U.S. dollars (2017 constant $),2022,25.63564,25.913294,444.541798
Connecticut,Export,Truck,million U.S. dollars (2017 constant $),2022,211.488458,17.829526,10291.41269
Connecticut,Export,Water,million U.S. dollars (2017 constant $),2022,0,0,0.125694
Connecticut,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,1134.837444,62.630349
Connecticut,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,9.003085,830.490149,45.627882
Connecticut,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,12.908226,558.233429,604.616529
Connecticut,Import,Rail,million U.S. dollars (2017 constant $),2022,416.881446,2320.160732,203.278957
Connecticut,Import,Truck,million U.S. dollars (2017 constant $),2022,1030.718624,11638.31814,40.094749
Connecticut,Import,Water,million U.S. dollars (2017 constant $),2022,6.909916,0.020837,27.179871
Delaware,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,364.182821,105.876657
Delaware,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,3905.680696,8006.800991,12827.3689
Delaware,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,1285.732864,291.373352,1465.518327
Delaware,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,0.011201,647.238872,536.125971
Delaware,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,14083.24851,21400.86818,26267.70749
Delaware,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,2.39065,129.050718,127.348662
Delaware,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,143.235697,436.140945
Delaware,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,10.231717,70.38752
Delaware,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0,64.334589
Delaware,Export,Rail,million U.S. dollars (2017 constant $),2022,142.602336,580.65866,167.815286
Delaware,Export,Truck,million U.S. dollars (2017 constant $),2022,1131.044054,1173.088394,3344.380963
Delaware,Export,Water,million U.S. dollars (2017 constant $),2022,7.238875,2.226208,0.075276
Delaware,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,206.200507,0.520279
Delaware,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,18.272897,295.355038,54.65457
Delaware,Import,No domestic mode,million U.S. dollars (2017 constant $),2022,1255.29617,0,0
Delaware,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,36.310955,160.394659,79.813158
Delaware,Import,Rail,million U.S. dollars (2017 constant $),2022,135.705728,748.364033,594.459356
Delaware,Import,Truck,million U.S. dollars (2017 constant $),2022,993.635616,4161.252479,445.295606
Delaware,Import,Water,million U.S. dollars (2017 constant $),2022,0,0,279.556767
Florida,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,274.104814,8017.255468,6960.735016
Florida,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,51805.79658,102297.0859,62679.60731
Florida,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,8658.391661,5665.693389,0
Florida,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,784.524071,5836.653961,1163.697152
Florida,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,352596.1313,212245.2965,98342.69583
Florida,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,60.631494,8749.025085,24.659749
Florida,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,933.428265,17674.95482,7802.401935
Florida,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,1059.32978,2531.025809,749.125422
Florida,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,840.679882,175.081916,90.670616
Florida,Export,Rail,million U.S. dollars (2017 constant $),2022,1335.991174,1008.315051,1433.026161
Florida,Export,Truck,million U.S. dollars (2017 constant $),2022,35361.27318,10912.00671,6586.390997
Florida,Export,Water,million U.S. dollars (2017 constant $),2022,1013.837658,48.892257,494.075778
Florida,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,528.504678,7224.533751,6659.960699
Florida,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,2852.702195,3818.147177,9393.450238
Florida,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,970.011506,84.498994,1152.642445
Florida,Import,Rail,million U.S. dollars (2017 constant $),2022,2724.755866,3883.104505,3669.938008
Florida,Import,Truck,million U.S. dollars (2017 constant $),2022,48100.52823,9800.057338,14751.16176
Florida,Import,Water,million U.S. dollars (2017 constant $),2022,974.205688,1503.780414,54.939775
Georgia,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1762.427075,3871.05579,9143.479884
Georgia,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,21620.30342,61648.46324,63051.21444
Georgia,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,3409.556655,7140.705166,3369.185249
Georgia,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,2284.402931,5983.749498,1750.833527
Georgia,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,193188.7844,206661.7668,211703.5004
Georgia,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,105.032067,0.221087,13.312379
Georgia,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.000985,8822.522857,6686.202454
Georgia,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,450.231566,3741.738692,1124.873016
Georgia,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,1399.551281,289.725682,313.15767
Georgia,Export,Rail,million U.S. dollars (2017 constant $),2022,614.204405,6491.124376,1627.242926
Georgia,Export,Truck,million U.S. dollars (2017 constant $),2022,16197.28305,18188.15192,10981.17359
Georgia,Export,Water,million U.S. dollars (2017 constant $),2022,0,2.159581,0.246163
Georgia,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.085433,3490.899564,10467.39536
Georgia,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,4333.666388,4149.207934,3794.362883
Georgia,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,606.80235,663.912634,3.925777
Georgia,Import,Rail,million U.S. dollars (2017 constant $),2022,1353.792611,3183.965024,10232.55985
Georgia,Import,Truck,million U.S. dollars (2017 constant $),2022,62563.54888,18189.3006,31383.96655
Georgia,Import,Water,million U.S. dollars (2017 constant $),2022,0,0.208426,0.745717
Hawaii,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,870.804442,5778.721496,386.730455
Hawaii,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,3813.495619,13937.83078,819.549361
Hawaii,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,2345.425542,0,0
Hawaii,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,17054.83434,0,0
Hawaii,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,444.985159,305.755145,1.130467
Hawaii,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1527.031428,30078.02892,216.96009
Hawaii,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,228.773717,100.944942,50.766018
Hawaii,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,21.596894,902.144873,21.021493
Hawaii,Export,Truck,million U.S. dollars (2017 constant $),2022,620.515208,0,0
Hawaii,Export,Water,million U.S. dollars (2017 constant $),2022,536.007056,45.391836,242.555999
Hawaii,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,375.012575,735.323707,69.763391
Hawaii,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,1075.492848,433.416603,323.674745
Hawaii,Import,No domestic mode,million U.S. dollars (2017 constant $),2022,1119.671914,0,0
Hawaii,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0.032392,195.256991,81.789925
Hawaii,Import,Truck,million U.S. dollars (2017 constant $),2022,763.680846,0,0
Hawaii,Import,Water,million U.S. dollars (2017 constant $),2022,1701.135027,168.550668,218.001981
Idaho,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,2.303012,433.067068,232.629586
Idaho,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,1306.256693,11914.99586,7083.87677
Idaho,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,3086.275668,488.596709,2594.405665
Idaho,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,595.803102,767.577156,1684.614839
Idaho,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,31523.48019,27081.06788,18772.37874
Idaho,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,4.294717,13.785604,1998.820697
Idaho,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0,32.490333
Idaho,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,2.221533,75.164003
Idaho,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,413.40302
Idaho,Export,Truck,million U.S. dollars (2017 constant $),2022,1.655767,3.863056,1724.151609
Idaho,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,5.642711,2830.849769,3.603915
Idaho,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,153.015101,0.78616
Idaho,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0.195562,0
Idaho,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,1406.644231
Idaho,Import,Rail,million U.S. dollars (2017 constant $),2022,325.910783,203.067891,1584.952176
Idaho,Import,Truck,million U.S. dollars (2017 constant $),2022,125.009258,1367.229312,849.787159
Illinois,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,11.750951,3122.462453,3220.858368
Illinois,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,26841.92653,76524.72949,101250.5484
Illinois,Domestic Only,Other and unknown,million U.S. dollars (2017 constant $),2022,215.363252,0,0
Illinois,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,9204.57706,22189.66936,18845.91563
Illinois,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,2402.192734,7470.979495,5274.36708
Illinois,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,354645.8147,278891.5705,322271.2893
Illinois,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,3026.356871,2941.074584,12680.6793
Illinois,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,2.382056,22914.7375,5955.274141
Illinois,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,13.011782,75.299831,5576.861832
Illinois,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,890.209815,182.97608,55.897307
Illinois,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,4134.191992
Illinois,Export,Rail,million U.S. dollars (2017 constant $),2022,1.038914,25.959267,8352.518953
Illinois,Export,Truck,million U.S. dollars (2017 constant $),2022,10194.09115,17800.23373,32892.67725
Illinois,Export,Water,million U.S. dollars (2017 constant $),2022,9.043161,27.964716,271.87029
Illinois,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,119.896853,10596.16289,47373.95679
Illinois,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,3193.970422,3713.087676,8321.518254
Illinois,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,22.534561,47.864207,20.88078
Illinois,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,16664.87472,0
Illinois,Import,Rail,million U.S. dollars (2017 constant $),2022,320.878782,9055.365488,2694.620602
Illinois,Import,Truck,million U.S. dollars (2017 constant $),2022,56558.29816,29708.16704,32230.91881
Illinois,Import,Water,million U.S. dollars (2017 constant $),2022,524.283178,1838.355667,2788.521924
Indiana,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1.327069,1633.596681,1661.320217
Indiana,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,7046.073177,48384.39068,64429.11201
Indiana,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,7135.752395,23908.74372,15631.71268
Indiana,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,5866.640868,3847.843077,7137.983706
Indiana,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,154939.9634,208457.6396,204736.7259
Indiana,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,354.768594,363.753452,1841.991088
Indiana,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.000706,690.669954,2725.83977
Indiana,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,40.302872,1070.179184,1937.567797
Indiana,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,181.002917,4.153297,184.548559
Indiana,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,3122.761288
Indiana,Export,Rail,million U.S. dollars (2017 constant $),2022,0,25.804505,3848.329601
Indiana,Export,Truck,million U.S. dollars (2017 constant $),2022,207.943556,46.4715,30927.55461
Indiana,Export,Water,million U.S. dollars (2017 constant $),2022,0,0.13181,83.351979
Indiana,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.002576,1535.501463,217.364239
Indiana,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,22.939942,7979.534277,795.712871
Indiana,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,174.307575,2.555294
Indiana,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,5683.638603,0
Indiana,Import,Rail,million U.S. dollars (2017 constant $),2022,0,2939.450079,38.002945
Indiana,Import,Truck,million U.S. dollars (2017 constant $),2022,3630.681283,38934.58564,1908.48033
Indiana,Import,Water,million U.S. dollars (2017 constant $),2022,0,169.270171,0
Iowa,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,1.77317,583.305391,1207.846058
Iowa,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,2970.87901,23016.45431,23752.6672
Iowa,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,1837.569327,11170.9464,7877.893024
Iowa,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,2488.508212,1965.629065,5678.387849
Iowa,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,99590.77053,84803.0995,112175.5602
Iowa,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,0,63.917213,847.419033
Iowa,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,38.492035,0.496272,1256.673174
Iowa,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0,1783.49583
Iowa,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,0,57.279074
Iowa,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,3057.626466
Iowa,Export,Truck,million U.S. dollars (2017 constant $),2022,0.005858,0.439584,7029.035298
Iowa,Export,Water,million U.S. dollars (2017 constant $),2022,0,0,412.663759
Iowa,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,71.490148,690.54726,4.810192
Iowa,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,1101.558253,0
Iowa,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,1.111223,0
Iowa,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,154.524551,0
Iowa,Import,Rail,million U.S. dollars (2017 constant $),2022,0,1409.570758,0
Iowa,Import,Truck,million U.S. dollars (2017 constant $),2022,0.003948,5284.972998,0.013233
Iowa,Import,Water,million U.S. dollars (2017 constant $),2022,0,352.529593,0
Kansas,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0.002661,1183.004535,721.786545
Kansas,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,3926.401047,21014.48842,17553.29314
Kansas,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,8238.746164,12565.74525,10408.6897
Kansas,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,1019.272178,2216.203388,1295.476645
Kansas,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,84521.21128,73060.4268,101343.0807
Kansas,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,0,0,6.131792
Kansas,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,158.48708,2566.855653
Kansas,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,0,515.090465
Kansas,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,29.924746,0,633.8446
Kansas,Export,Pipeline,million U.S. dollars (2017 constant $),2022,0,0,28.984969
Kansas,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,1717.920133
Kansas,Export,Truck,million U.S. dollars (2017 constant $),2022,912.476674,0,5079.552392
Kansas,Export,Water,million U.S. dollars (2017 constant $),2022,0,0,0.186619
Kansas,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,1512.042929,13.081528
Kansas,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,509.314305,0
Kansas,Import,Other and unknown,million U.S. dollars (2017 constant $),2022,0,5.270668,0
Kansas,Import,Pipeline,million U.S. dollars (2017 constant $),2022,0,1738.56234,0
Kansas,Import,Rail,million U.S. dollars (2017 constant $),2022,0,857.298652,0
Kansas,Import,Truck,million U.S. dollars (2017 constant $),2022,157.487742,6423.851365,0.221414
Kentucky,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2022,0,3557.645619,909.399555
Kentucky,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,4374.49483,32065.14042,43450.62946
Kentucky,Domestic Only,Other and unknown,million U.S. dollars (2017 constant $),2022,0.399475,0,0
Kentucky,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2022,4083.500355,12956.08633,9273.578852
Kentucky,Domestic Only,Rail,million U.S. dollars (2017 constant $),2022,2410.101346,2016.364358,3911.163327
Kentucky,Domestic Only,Truck,million U.S. dollars (2017 constant $),2022,76331.64348,126620.1999,118736.293
Kentucky,Domestic Only,Water,million U.S. dollars (2017 constant $),2022,819.334013,1677.562467,1658.740358
Kentucky,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2022,2.261707,30000.4149,9589.163262
Kentucky,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2022,0,4.118094,1106.193771
Kentucky,Export,Other and unknown,million U.S. dollars (2017 constant $),2022,0,94.069024,347.164133
Kentucky,Export,Rail,million U.S. dollars (2017 constant $),2022,0,0,2349.219299
Kentucky,Export,Truck,million U.S. dollars (2017 constant $),2022,4711.970148,2610.812995,11821.44003
