State,Commodity,Unit,Year,Units_Within,Units_In,Units_Out
Maryland,Wood prods.,thousand tons,2022,3537.941126,2597.77995,2046.907173
Maryland,Other ag prods.,thousand tons,2022,3363.052286,2456.360798,1994.177138
Massachusetts,Gravel,thousand tons,2022,26158.98754,13356.47329,17034.77498
Massachusetts,Coal-n.e.c.,thousand tons,2022,24196.67431,5901.598683,8028.707293
Massachusetts,Gasoline,thousand tons,2022,15613.04104,4809.092881,5252.097856
Massachusetts,Nonmetal min. prods.,thousand tons,2022,15557.74148,4374.836134,4683.285433
Massachusetts,Fuel oils,thousand tons,2022,10982.54607,2862.294473,3534.932169
Massachusetts,Waste/scrap,thousand tons,2022,8078.129058,2739.83122,2425.65947
Massachusetts,Natural sands,thousand tons,2022,4707.888247,2714.459921,1696.81823
Massachusetts,Mixed freight,thousand tons,2022,4359.136774,2440.381263,1590.31807
Massachusetts,Other foodstuffs,thousand tons,2022,3559.014956,2007.162228,1458.513516
Massachusetts,Wood prods.,thousand tons,2022,2110.40458,2006.747202,1308.597966
Michigan,Gravel,thousand tons,2022,73752.44185,55845.0975,17043.38901
Michigan,Natural sands,thousand tons,2022,50406.50376,41463.34927,16147.40747
Michigan,Gasoline,thousand tons,2022,28540.04537,14697.80418,14131.52627
Michigan,Nonmetal min. prods.,thousand tons,2022,26726.20204,14504.35016,11597.10506
Michigan,Coal-n.e.c.,thousand tons,2022,25550.2859,10466.91361,8866.830497
Michigan,Waste/scrap,thousand tons,2022,18986.42436,10115.45816,8783.688561
Michigan,Metallic ores,thousand tons,2022,18194.46951,9905.528306,8619.610439
Michigan,Motorized vehicles,thousand tons,2022,16983.75732,8078.982766,8043.293492
Michigan,Logs,thousand tons,2022,16768.16099,6396.77362,7580.777917
Michigan,Other ag prods.,thousand tons,2022,12574.62419,6323.390704,7400.860803
Minnesota,Cereal grains,thousand tons,2022,76102.96987,51099.84602,48008.33763
Minnesota,Gravel,thousand tons,2022,52147.4046,33540.24436,28963.99281
Minnesota,Other ag prods.,thousand tons,2022,36189.7257,17383.99604,24870.9084
Minnesota,Coal-n.e.c.,thousand tons,2022,33389.95076,15223.72218,10021.78639
Minnesota,Nonmetal min. prods.,thousand tons,2022,21353.64485,8983.396959,9447.512895
Minnesota,Gasoline,thousand tons,2022,20691.38159,7974.511504,7581.955546
Minnesota,Animal feed,thousand tons,2022,13963.7908,7203.757093,7130.491987
Minnesota,Metallic ores,thousand tons,2022,12136.29228,5466.985146,6920.495314
Minnesota,Nonmetallic minerals,thousand tons,2022,11940.92346,4833.972255,6496.683829
Minnesota,Other foodstuffs,thousand tons,2022,11675.41182,4448.419932,6252.797866
Mississippi,Logs,thousand tons,2022,27268.58602,114484.6658,108020.2849
Mississippi,Coal-n.e.c.,thousand tons,2022,25416.59689,8957.43597,7388.937093
Mississippi,Gasoline,thousand tons,2022,6101.045345,7000.097356,6032.638078
Mississippi,Nonmetal min. prods.,thousand tons,2022,5993.157532,6905.888694,5353.200699
Mississippi,Fuel oils,thousand tons,2022,5901.070425,6077.030213,5260.315644
Mississippi,Gravel,thousand tons,2022,5673.067502,5835.639776,4256.849142
Mississippi,Other ag prods.,thousand tons,2022,4634.349925,5762.736013,2930.33984
Mississippi,Animal feed,thousand tons,2022,4576.874252,3505.685048,2909.735855
Mississippi,Wood prods.,thousand tons,2022,4526.629924,3491.071763,2282.985197
Mississippi,Waste/scrap,thousand tons,2022,3543.339251,2813.587039,2280.205902
Missouri,Gravel,thousand tons,2022,51081.94733,38049.34706,21598.25456
Missouri,Cereal grains,thousand tons,2022,25846.58034,18869.88751,13905.84008
Missouri,Nonmetal min. prods.,thousand tons,2022,20310.02123,8212.805935,10161.55034
Missouri,Natural sands,thousand tons,2022,14774.0442,6048.362488,9814.82988
Missouri,Other ag prods.,thousand tons,2022,10154.18071,4925.976589,7432.794915
Missouri,Coal-n.e.c.,thousand tons,2022,10056.26272,4825.768504,6003.72503
Missouri,Animal feed,thousand tons,2022,8069.568818,4786.594499,5938.219953
Missouri,Logs,thousand tons,2022,7979.474235,4658.667893,5187.799554
Missouri,Mixed freight,thousand tons,2022,6854.468596,4503.220973,4188.121301
Missouri,Fuel oils,thousand tons,2022,6513.616025,4376.447204,4169.415332
Montana,Coal-n.e.c.,thousand tons,2022,20266.7989,6474.87818,22062.50371
Montana,Crude petroleum,thousand tons,2022,10315.76906,1971.626839,16240.52189
Montana,Gravel,thousand tons,2022,7707.638796,1650.604313,11949.3358
Montana,Gasoline,thousand tons,2022,7499.196321,1634.432562,7572.974273
Montana,Coal,thousand tons,2022,5923.065866,1453.696149,2724.310567
Montana,Cereal grains,thousand tons,2022,4124.871943,1192.631569,2524.375603
Montana,Logs,thousand tons,2022,3983.091949,1011.208899,2433.846555
Montana,Nonmetal min. prods.,thousand tons,2022,3463.946824,838.331156,1996.229728
Montana,Fuel oils,thousand tons,2022,3302.54263,733.783171,1114.332197
Montana,Waste/scrap,thousand tons,2022,2161.331254,698.442605,604.284618
Nebraska,Cereal grains,thousand tons,2022,89947.5478,54411.685,55600.98157
Nebraska,Animal feed,thousand tons,2022,27649.68142,12253.25749,17721.14803
Nebraska,Other ag prods.,thousand tons,2022,15506.22426,4472.410989,9079.932776
Nebraska,Natural sands,thousand tons,2022,13308.54936,4432.686479,6815.587428
Nebraska,Gravel,thousand tons,2022,12973.76015,3813.073967,4911.261186
Nebraska,Nonmetal min. prods.,thousand tons,2022,12609.52795,3018.397477,4310.782137
Nebraska,Other foodstuffs,thousand tons,2022,8861.496464,2974.847619,3083.844747
Nebraska,Fertilizers,thousand tons,2022,7495.701237,2793.17558,2996.070011
Nebraska,Live animals/fish,thousand tons,2022,3979.51383,2098.926658,2000.853267
Nebraska,Coal-n.e.c.,thousand tons,2022,3908.413712,2088.891133,1891.897198
Nevada,Gravel,thousand tons,2022,18580.66318,27332.03197,14647.3064
Nevada,Nonmetal min. prods.,thousand tons,2022,12520.98737,3084.738343,3974.539057
Nevada,Coal-n.e.c.,thousand tons,2022,7249.945646,2812.142085,3415.71925
Nevada,Natural sands,thousand tons,2022,6153.81897,2574.056351,3321.585416
Nevada,Waste/scrap,thousand tons,2022,6105.478514,1306.009342,942.208528
Nevada,Fuel oils,thousand tons,2022,2066.863491,1245.61481,527.738363
Nevada,Nonmetallic minerals,thousand tons,2022,1634.033648,1137.608283,493.560855
Nevada,Other foodstuffs,thousand tons,2022,1352.522403,1090.658064,491.386728
Nevada,Wood prods.,thousand tons,2022,864.519305,1067.068628,405.210041
Nevada,Alcoholic beverages,thousand tons,2022,851.632302,1020.971133,372.515485
New Hampshire,Fuel oils,thousand tons,2022,6734.746984,15415.0699,3004.551901
New Hampshire,Gravel,thousand tons,2022,6537.408875,4343.99626,2337.67391
New Hampshire,Natural sands,thousand tons,2022,6510.33561,2958.208435,1314.671623
New Hampshire,Coal-n.e.c.,thousand tons,2022,6114.155066,2348.88931,1119.277182
New Hampshire,Nonmetal min. prods.,thousand tons,2022,3589.950885,1247.62056,970.159041
New Hampshire,Logs,thousand tons,2022,3238.804184,1111.318113,872.065892
New Hampshire,Nonmetallic minerals,thousand tons,2022,1707.733045,1069.611629,654.270641
New Hampshire,Waste/scrap,thousand tons,2022,1608.778852,997.740001,630.923723
New Hampshire,Other foodstuffs,thousand tons,2022,944.353696,754.505555,602.02419
New Hampshire,Wood prods.,thousand tons,2022,857.833057,586.848452,486.646176
New Jersey,Coal-n.e.c.,thousand tons,2022,37498.24502,39757.54058,30953.49219
New Jersey,Gravel,thousand tons,2022,32922.9438,11377.82789,11420.86325
New Jersey,Gasoline,thousand tons,2022,31094.20611,10201.43782,9512.951886
New Jersey,Waste/scrap,thousand tons,2022,19059.3062,9184.95248,9083.53039
New Jersey,Nonmetal min. prods.,thousand tons,2022,17340.28714,7885.282747,7744.666655
New Jersey,Fuel oils,thousand tons,2022,16136.13809,7429.205714,7456.609528
New Jersey,Other foodstuffs,thousand tons,2022,13157.56124,7330.600193,6025.914849
New Jersey,Natural sands,thousand tons,2022,12921.18218,5669.201059,4652.524029
New Jersey,Crude petroleum,thousand tons,2022,8772.615102,5637.483711,4250.72496
New Jersey,Wood prods.,thousand tons,2022,4724.956397,5105.475374,3951.679948
New Mexico,Coal-n.e.c.,thousand tons,2022,9936.518761,12981.06004,38705.76457
New Mexico,Gravel,thousand tons,2022,9629.1084,7309.238859,26814.24163
New Mexico,Coal,thousand tons,2022,9309.439079,2385.392168,5406.664012
New Mexico,Nonmetal min. prods.,thousand tons,2022,4536.204083,2255.045316,2398.043482
New Mexico,Fuel oils,thousand tons,2022,4060.42137,1989.397266,1728.170312
New Mexico,Other foodstuffs,thousand tons,2022,3768.972894,1573.323536,1180.016756
New Mexico,Waste/scrap,thousand tons,2022,2547.429771,1496.477901,1105.691239
New Mexico,Mixed freight,thousand tons,2022,1969.812466,1467.907011,1105.586497
New Mexico,Gasoline,thousand tons,2022,1638.693,1126.508083,658.629689
New Mexico,Animal feed,thousand tons,2022,1165.313707,1075.650215,563.099227
New York,Gravel,thousand tons,2022,68340.81063,73629.4936,31665.88433
New York,Coal-n.e.c.,thousand tons,2022,55884.89839,16659.46957,16928.01683
New York,Nonmetal min. prods.,thousand tons,2022,49264.6532,13406.59792,7427.77698
New York,Waste/scrap,thousand tons,2022,26757.65865,8288.056725,6254.638705
New York,Nonmetallic minerals,thousand tons,2022,25184.29282,7339.426582,6097.495658
New York,Other foodstuffs,thousand tons,2022,21318.85483,7003.212756,5970.009556
New York,Fuel oils,thousand tons,2022,20912.65787,6868.483506,5850.135516
New York,Gasoline,thousand tons,2022,19372.57102,4886.477551,5699.308474
New York,Natural sands,thousand tons,2022,17049.60547,4817.155737,5504.214445
New York,Mixed freight,thousand tons,2022,13416.95229,4539.833986,5006.585566
North Carolina,Gravel,thousand tons,2022,51635.85608,15147.38835,10051.15967
North Carolina,Nonmetal min. prods.,thousand tons,2022,23206.71081,11806.56513,6367.25306
North Carolina,Logs,thousand tons,2022,22416.41295,8477.07234,5738.062261
North Carolina,Wood prods.,thousand tons,2022,19602.55907,7487.538498,4654.074045
North Carolina,Coal-n.e.c.,thousand tons,2022,18934.01996,7104.228061,4566.078438
North Carolina,Gasoline,thousand tons,2022,14859.97626,6597.373025,4307.509965
North Carolina,Waste/scrap,thousand tons,2022,14158.57637,6306.861249,4068.342632
North Carolina,Natural sands,thousand tons,2022,11014.07948,6057.231096,4002.670131
North Carolina,Animal feed,thousand tons,2022,10871.99487,5559.438018,3980.307427
North Carolina,Other ag prods.,thousand tons,2022,10271.42572,4883.881914,3494.435854
North Dakota,Coal,thousand tons,2022,37155.05114,14478.25483,220469.6817
North Dakota,Cereal grains,thousand tons,2022,31610.43744,10243.41362,48616.94519
North Dakota,Coal-n.e.c.,thousand tons,2022,20255.90995,8811.601538,14876.1161
North Dakota,Other ag prods.,thousand tons,2022,19641.05008,8009.072677,10816.56405
North Dakota,Gravel,thousand tons,2022,6035.916888,3232.482685,10474.92414
North Dakota,Nonmetal min. prods.,thousand tons,2022,5718.320414,2077.811204,6771.931451
North Dakota,Gasoline,thousand tons,2022,5231.085483,1901.801235,5255.522901
North Dakota,Crude petroleum,thousand tons,2022,5187.409527,1787.702383,4639.935651
North Dakota,Fuel oils,thousand tons,2022,3942.084481,1697.236856,2425.824633
North Dakota,Basic chemicals,thousand tons,2022,2226.26262,1437.068425,2312.646326
Ohio,Gravel,thousand tons,2022,77939.60017,55098.80797,76134.68104
Ohio,Gasoline,thousand tons,2022,43548.67009,22748.77468,20830.70547
Ohio,Nonmetallic minerals,thousand tons,2022,32345.84939,22582.07894,13267.45679
Ohio,Coal-n.e.c.,thousand tons,2022,31485.96571,22518.89326,12362.49638
Ohio,Nonmetal min. prods.,thousand tons,2022,29011.65577,12788.35453,10966.65291
Ohio,Cereal grains,thousand tons,2022,28361.21341,11630.63335,10850.02513
Ohio,Waste/scrap,thousand tons,2022,21093.97602,10852.07011,9546.224662
Ohio,Other ag prods.,thousand tons,2022,16998.02028,10245.05547,8382.126398
Ohio,Fuel oils,thousand tons,2022,14830.43526,9316.418146,8215.856279
Ohio,Other foodstuffs,thousand tons,2022,14747.88297,9301.081622,7595.175779
Oklahoma,Coal-n.e.c.,thousand tons,2022,33073.5365,29625.5926,56764.57402
Oklahoma,Gravel,thousand tons,2022,29350.60111,23197.85603,20813.01251
Oklahoma,Nonmetal min. prods.,thousand tons,2022,13083.50911,11812.95392,8160.209734
Oklahoma,Fuel oils,thousand tons,2022,11997.16853,9078.079921,5022.055599
Oklahoma,Gasoline,thousand tons,2022,11345.1871,6018.057729,5018.378877
Oklahoma,Natural sands,thousand tons,2022,9100.882248,4820.912923,5004.124883
Oklahoma,Waste/scrap,thousand tons,2022,7069.172504,4572.178139,4214.663684
Oklahoma,Cereal grains,thousand tons,2022,4413.879722,3446.690526,2867.176225
Oklahoma,Mixed freight,thousand tons,2022,4130.654636,3109.621821,2506.483623
Oklahoma,Nonmetallic minerals,thousand tons,2022,2939.700117,2808.446232,2410.312183
Oregon,Logs,thousand tons,2022,38803.41036,25371.23709,18790.88127
Oregon,Gravel,thousand tons,2022,37850.7526,7802.950024,13534.99742
Oregon,Wood prods.,thousand tons,2022,12482.76491,5600.617698,3907.050691
Oregon,Nonmetal min. prods.,thousand tons,2022,11786.2988,4537.438734,3758.627613
Oregon,Coal-n.e.c.,thousand tons,2022,8423.730596,4421.339625,3686.511845
Oregon,Cereal grains,thousand tons,2022,7272.393309,3263.61405,2858.62485
Oregon,Fertilizers,thousand tons,2022,6096.384995,3068.599777,2747.073593
Oregon,Gasoline,thousand tons,2022,6074.030604,2443.711216,2124.794205
Oregon,Other ag prods.,thousand tons,2022,4833.560456,2352.138733,1910.022509
Oregon,Waste/scrap,thousand tons,2022,4757.252593,2276.053654,1424.433302
Pennsylvania,Gravel,thousand tons,2022,76322.31338,22489.91603,101762.1514
Pennsylvania,Coal-n.e.c.,thousand tons,2022,40728.68429,19633.94298,22621.27465
Pennsylvania,Nonmetal min. prods.,thousand tons,2022,27737.20521,13456.85518,18442.43123
Pennsylvania,Coal,thousand tons,2022,24759.51127,10424.98018,15724.16161
Pennsylvania,Waste/scrap,thousand tons,2022,23025.77371,10411.2135,14427.11154
Pennsylvania,Crude petroleum,thousand tons,2022,19709.52303,9898.234267,12107.69104
Pennsylvania,Other foodstuffs,thousand tons,2022,18901.67249,9518.119889,8631.332914
Pennsylvania,Fuel oils,thousand tons,2022,17999.79151,8539.594817,6716.738317
Pennsylvania,Gasoline,thousand tons,2022,17942.35285,8150.634426,6616.054713
Pennsylvania,Nonmetallic minerals,thousand tons,2022,14819.05916,7002.690591,6320.220581
Rhode Island,Gravel,thousand tons,2022,4704.7534,6395.397527,4442.456843
Rhode Island,Coal-n.e.c.,thousand tons,2022,3069.08186,1076.901549,2892.960253
Rhode Island,Gasoline,thousand tons,2022,3038.581449,786.894793,1871.363281
Rhode Island,Nonmetal min. prods.,thousand tons,2022,2405.072778,767.766577,1025.84529
Rhode Island,Waste/scrap,thousand tons,2022,2172.241125,603.40185,948.933785
Rhode Island,Fuel oils,thousand tons,2022,822.21368,586.678417,828.363266
Rhode Island,Natural sands,thousand tons,2022,702.02051,562.24186,577.329956
Rhode Island,Other foodstuffs,thousand tons,2022,660.370413,348.620974,511.643002
Rhode Island,Motorized vehicles,thousand tons,2022,575.24065,290.580631,510.779705
Rhode Island,Nonmetallic minerals,thousand tons,2022,373.713487,273.513252,422.49327
South Carolina,Gravel,thousand tons,2022,30562.23797,16219.66148,10090.59601
South Carolina,Logs,thousand tons,2022,22380.89938,7441.1614,8615.786559
South Carolina,Nonmetal min. prods.,thousand tons,2022,15143.37694,5648.081063,7071.230928
South Carolina,Waste/scrap,thousand tons,2022,12517.30257,4191.614924,7025.315109
South Carolina,Natural sands,thousand tons,2022,11166.79802,4133.693565,7008.650174
South Carolina,Coal-n.e.c.,thousand tons,2022,9336.577359,3894.236459,3964.366615
South Carolina,Mixed freight,thousand tons,2022,6718.076061,3561.403737,3591.869236
South Carolina,Wood prods.,thousand tons,2022,5609.985666,3505.372915,2646.945032
South Carolina,Plastics/rubber,thousand tons,2022,4007.230569,3224.845464,2494.932062
South Carolina,Gasoline,thousand tons,2022,3707.363132,3193.878691,2432.791546
South Dakota,Cereal grains,thousand tons,2022,32811.3123,21782.84818,20802.11204
South Dakota,Other ag prods.,thousand tons,2022,10775.15458,2970.372466,17592.84838
South Dakota,Animal feed,thousand tons,2022,10512.8445,1960.666806,7140.943389
South Dakota,Nonmetal min. prods.,thousand tons,2022,7910.94539,1577.639101,4128.59535
South Dakota,Gravel,thousand tons,2022,5667.526109,1510.889421,3341.281065
South Dakota,Coal-n.e.c.,thousand tons,2022,2223.778802,1303.093982,1560.131469
South Dakota,Other foodstuffs,thousand tons,2022,2212.784122,1211.3583,1473.939135
South Dakota,Fuel oils,thousand tons,2022,2099.4451,1196.410973,1128.37352
South Dakota,Natural sands,thousand tons,2022,1558.7068,1027.604483,508.737535
South Dakota,Nonmetallic minerals,thousand tons,2022,1515.0361,1023.093606,463.722139
Tennessee,Gravel,thousand tons,2022,67167.70479,47211.4378,45079.16505
Tennessee,Gasoline,thousand tons,2022,21171.46716,8567.803196,7756.573947
Tennessee,Nonmetal min. prods.,thousand tons,2022,17975.61672,8002.917587,7420.048198
Tennessee,Coal-n.e.c.,thousand tons,2022,14536.00517,7771.723721,7396.977045
Tennessee,Waste/scrap,thousand tons,2022,9258.886606,6811.848405,7025.68819
Tennessee,Natural sands,thousand tons,2022,9025.434209,6289.736307,6915.452588
Tennessee,Fuel oils,thousand tons,2022,8570.618701,6043.573763,5546.586412
Tennessee,Logs,thousand tons,2022,8215.735855,6001.669076,5275.124087
Tennessee,Basic chemicals,thousand tons,2022,5543.90206,5688.484904,5238.881085
Tennessee,Wood prods.,thousand tons,2022,5538.207372,4215.50298,4916.055729
Texas,Gasoline,thousand tons,2022,402037.4005,96962.59436,144830.0389
Texas,Fuel oils,thousand tons,2022,351835.4951,69353.98324,83142.31629
Texas,Coal-n.e.c.,thousand tons,2022,324435.1733,39602.61319,35834.65973
Texas,Crude petroleum,thousand tons,2022,266785.5116,36666.72171,35264.3972
Texas,Gravel,thousand tons,2022,156611.9632,31170.78601,30594.37674
Texas,Nonmetal min. prods.,thousand tons,2022,154892.7177,28899.40458,29990.24167
Texas,Basic chemicals,thousand tons,2022,133049.1336,20943.55632,13497.58184
Texas,Natural sands,thousand tons,2022,72969.58571,19736.53426,10934.54366
Texas,Plastics/rubber,thousand tons,2022,53587.61631,18967.44842,9895.461272
Texas,Waste/scrap,thousand tons,2022,50819.10405,17830.48037,8797.543299
Utah,Nonmetal min. prods.,thousand tons,2022,17366.39312,26474.32155,31622.27018
Utah,Gravel,thousand tons,2022,14262.87522,6699.31464,6761.121699
Utah,Coal-n.e.c.,thousand tons,2022,13828.64141,4642.266554,6194.730837
Utah,Gasoline,thousand tons,2022,10179.2509,3305.923975,5544.05557
Utah,Coal,thousand tons,2022,10169.39969,2518.365336,4726.663042
Utah,Fuel oils,thousand tons,2022,6840.00812,1845.656573,2112.747459
Utah,Waste/scrap,thousand tons,2022,4729.629869,1705.950232,2005.0382
Utah,Mixed freight,thousand tons,2022,4263.606546,1631.169551,1520.03325
Utah,Natural sands,thousand tons,2022,2966.403232,1454.033033,1489.573199
Utah,Wood prods.,thousand tons,2022,2627.281638,1443.166695,1482.95889
Vermont,Logs,thousand tons,2022,3136.214674,873.588652,4151.907656
Vermont,Gravel,thousand tons,2022,1984.460859,836.726907,3182.761452
Vermont,Coal-n.e.c.,thousand tons,2022,1851.939338,705.315683,1490.839627
Vermont,Nonmetallic minerals,thousand tons,2022,1363.697841,695.984282,1126.439472
Vermont,Other foodstuffs,thousand tons,2022,910.777241,617.465137,1102.158354
Vermont,Fuel oils,thousand tons,2022,778.1429,585.159985,407.438185
Vermont,Animal feed,thousand tons,2022,714.494812,542.743307,313.526894
Vermont,Gasoline,thousand tons,2022,562.474573,459.653467,286.688536
Vermont,Waste/scrap,thousand tons,2022,537.064891,324.518034,235.416127
Vermont,Nonmetal min. prods.,thousand tons,2022,412.373328,313.969802,231.353818
Virginia,Gravel,thousand tons,2022,67692.46105,22557.06948,10395.24274
Virginia,Coal-n.e.c.,thousand tons,2022,28579.16534,18009.61635,7136.000127
Virginia,Nonmetal min. prods.,thousand tons,2022,28258.94959,7111.217348,5877.26177
Virginia,Coal,thousand tons,2022,22313.45727,6688.27833,5528.713854
Virginia,Logs,thousand tons,2022,14518.81781,6196.235913,5401.68128
Virginia,Waste/scrap,thousand tons,2022,14013.16159,5964.3519,4181.431704
Virginia,Wood prods.,thousand tons,2022,11009.36335,5571.945496,3600.445795
Virginia,Natural sands,thousand tons,2022,7348.999722,4969.38164,3440.285236
Virginia,Other ag prods.,thousand tons,2022,5965.198144,4590.939917,2954.347738
Virginia,Animal feed,thousand tons,2022,5937.927404,3816.721159,2939.938821
Washington,Gravel,thousand tons,2022,51354.49119,30128.58141,21355.37736
Washington,Logs,thousand tons,2022,45748.75262,22549.51245,8683.058196
Washington,Cereal grains,thousand tons,2022,35421.84877,15741.66433,4932.872419
Washington,Coal-n.e.c.,thousand tons,2022,35275.37215,12696.73367,3713.690217
Washington,Gasoline,thousand tons,2022,32067.95462,11504.17949,3157.740299
Washington,Other ag prods.,thousand tons,2022,22473.63229,7581.38886,3157.381747
Washington,Fuel oils,thousand tons,2022,21930.31306,4730.63886,2439.404275
Washington,Nonmetal min. prods.,thousand tons,2022,20311.37232,3917.239337,2322.00318
Washington,Wood prods.,thousand tons,2022,14079.86758,3800.47889,2101.207959
Washington,Natural sands,thousand tons,2022,12524.81918,3446.200296,1988.329761
Washington DC,Nonmetal min. prods.,thousand tons,2022,2831.454207,1193.27637,492.72206
Washington DC,Gravel,thousand tons,2022,591.37769,813.351666,220.834271
Washington DC,Electronics,thousand tons,2022,216.73844,722.577651,153.151972
Washington DC,Natural sands,thousand tons,2022,204.47049,491.544373,131.544379
Washington DC,Alcoholic beverages,thousand tons,2022,129.320966,154.605336,122.95714
Washington DC,Animal feed,thousand tons,2022,107.047306,128.041331,38.602793
Washington DC,Mixed freight,thousand tons,2022,68.419401,118.572452,32.298812
Washington DC,Nonmetallic minerals,thousand tons,2022,63.009838,98.950329,30.140319
Washington DC,Wood prods.,thousand tons,2022,45.157417,95.874199,16.452738
Washington DC,Articles-base metal,thousand tons,2022,32.296525,91.786103,15.766034
West Virginia,Coal,thousand tons,2022,29490.43822,10356.53868,64680.20285
West Virginia,Gravel,thousand tons,2022,11561.98273,9201.338313,45727.77618
West Virginia,Gasoline,thousand tons,2022,8524.457,8392.713705,4150.641548
West Virginia,Logs,thousand tons,2022,8199.5518,3959.435525,3875.581678
West Virginia,Fuel oils,thousand tons,2022,7003.570348,2398.560191,2746.449795
West Virginia,Nonmetal min. prods.,thousand tons,2022,3834.986684,2310.299903,2373.700058
West Virginia,Coal-n.e.c.,thousand tons,2022,3450.232141,2288.25108,1889.440703
West Virginia,Wood prods.,thousand tons,2022,1998.835457,1990.363341,1612.670797
West Virginia,Waste/scrap,thousand tons,2022,1427.76,1970.902831,1228.618887
West Virginia,Base metals,thousand tons,2022,669.086905,1357.216913,1213.115798
Wisconsin,Gravel,thousand tons,2022,106396.1765,24563.77622,31281.70813
Wisconsin,Natural sands,thousand tons,2022,29631.18227,17647.91283,10993.63028
Wisconsin,Nonmetal min. prods.,thousand tons,2022,23342.13964,10159.57663,10734.43089
Wisconsin,Other foodstuffs,thousand tons,2022,22130.9561,5999.159905,8858.106626
Wisconsin,Cereal grains,thousand tons,2022,19801.95326,5564.001606,8081.175663
Wisconsin,Animal feed,thousand tons,2022,15034.45293,4979.365709,7464.688176
Wisconsin,Coal-n.e.c.,thousand tons,2022,14605.04049,4769.64383,7232.506259
Wisconsin,Gasoline,thousand tons,2022,13038.31623,4769.59905,6299.460404
Wisconsin,Logs,thousand tons,2022,12789.30845,4110.48666,5093.923868
Wisconsin,Fuel oils,thousand tons,2022,11366.82967,4059.081934,3530.498259
Wyoming,Coal,thousand tons,2022,23400.41745,31625.72622,148764.7141
Wyoming,Coal-n.e.c.,thousand tons,2022,8715.427902,9665.198882,56986.62703
Wyoming,Gasoline,thousand tons,2022,3005.399307,5058.235804,20482.94334
Wyoming,Fuel oils,thousand tons,2022,2607.71634,1426.603958,11751.43964
Wyoming,Nonmetal min. prods.,thousand tons,2022,2270.918749,1403.2592,1934.814321
Wyoming,Gravel,thousand tons,2022,1834.93133,1015.099313,1799.339137
Wyoming,Basic chemicals,thousand tons,2022,1419.110908,956.751405,1447.647479
Wyoming,Logs,thousand tons,2022,1067.1406,941.951384,1366.026315
Wyoming,Waste/scrap,thousand tons,2022,884.32599,550.559499,375.002319
Wyoming,Animal feed,thousand tons,2022,847.89258,444.523344,298.762027
