State,Commodity,Unit,Year,Units_Within,Units_In,Units_Out
Colorado,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,8235.314941,9361.818681,8130.562132
Colorado,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,6642.389897,7752.206284,8023.328508
Colorado,Electronics,million U.S. dollars (2017 constant $),2022,6312.378151,6952.296068,7543.705165
Colorado,Other foodstuffs,million U.S. dollars (2017 constant $),2022,6311.073183,6905.203589,7495.799066
Colorado,Plastics/rubber,million U.S. dollars (2017 constant $),2022,5525.785188,6655.162576,5871.963065
Colorado,Nonmetal min. prods.,million U.S. dollars (2017 constant $),2022,4543.874466,5979.035206,4541.679525
Colorado,Wood prods.,million U.S. dollars (2017 constant $),2022,4174.055759,4490.699313,4200.008448
Connecticut,Fuel oils,million U.S. dollars (2017 constant $),2022,9537.353349,13453.19639,19395.7197
Connecticut,Motorized vehicles,million U.S. dollars (2017 constant $),2022,7479.226253,10495.07895,11895.54013
Connecticut,Gasoline,million U.S. dollars (2017 constant $),2022,6020.847636,9454.349096,11574.32562
Connecticut,Plastics/rubber,million U.S. dollars (2017 constant $),2022,5367.597706,8432.396497,10236.94376
Connecticut,Mixed freight,million U.S. dollars (2017 constant $),2022,5068.753711,7834.112803,8853.512288
Connecticut,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,4148.057252,7734.721059,8240.267026
Connecticut,Transport equip.,million U.S. dollars (2017 constant $),2022,3576.197004,7627.400586,6889.716002
Connecticut,Machinery,million U.S. dollars (2017 constant $),2022,3212.185481,6929.864585,6422.292849
Connecticut,Alcoholic beverages,million U.S. dollars (2017 constant $),2022,3141.541987,4663.769932,5435.151376
Connecticut,Electronics,million U.S. dollars (2017 constant $),2022,3072.548641,4521.698294,5234.730027
Delaware,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,4163.42991,4981.42782,10332.68355
Delaware,Other ag prods.,million U.S. dollars (2017 constant $),2022,3756.845479,3663.751059,5054.711413
Delaware,Motorized vehicles,million U.S. dollars (2017 constant $),2022,1606.387544,3428.919293,4754.473673
Delaware,Fuel oils,million U.S. dollars (2017 constant $),2022,1490.242651,2585.538772,4306.094412
Delaware,Mixed freight,million U.S. dollars (2017 constant $),2022,1292.999619,2377.509625,3683.987012
Delaware,Crude petroleum,million U.S. dollars (2017 constant $),2022,1255.29617,2243.270363,2201.678878
Delaware,Gasoline,million U.S. dollars (2017 constant $),2022,1100.034231,2150.121872,1868.3457
Delaware,Plastics/rubber,million U.S. dollars (2017 constant $),2022,1058.143901,2055.190797,1553.123386
Delaware,Live animals/fish,million U.S. dollars (2017 constant $),2022,840.51946,1821.586235,1476.816699
Delaware,Electronics,million U.S. dollars (2017 constant $),2022,780.94965,1570.347441,1370.262246
Florida,Mixed freight,million U.S. dollars (2017 constant $),2022,89467.52499,54225.01083,24980.89155
Florida,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,43307.36798,41334.06278,23148.38521
Florida,Electronics,million U.S. dollars (2017 constant $),2022,42503.4703,37267.1741,19765.85693
Florida,Motorized vehicles,million U.S. dollars (2017 constant $),2022,33014.85388,29479.09101,19210.78803
Florida,Machinery,million U.S. dollars (2017 constant $),2022,28883.89659,29078.51964,19081.64023
Florida,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,24467.37819,26569.09551,13478.02339
Florida,Gasoline,million U.S. dollars (2017 constant $),2022,21835.47645,20283.81607,12655.97156
Florida,Other foodstuffs,million U.S. dollars (2017 constant $),2022,20872.59928,18800.1536,10410.93308
Florida,Plastics/rubber,million U.S. dollars (2017 constant $),2022,16404.41144,16188.0464,9474.730274
Florida,Furniture,million U.S. dollars (2017 constant $),2022,13928.37119,13466.52887,8498.784646
Georgia,Motorized vehicles,million U.S. dollars (2017 constant $),2022,31115.66653,36227.9849,49611.47805
Georgia,Mixed freight,million U.S. dollars (2017 constant $),2022,26965.30003,31308.72992,42861.68111
Georgia,Machinery,million U.S. dollars (2017 constant $),2022,23230.93089,29165.58003,30680.32392
Georgia,Electronics,million U.S. dollars (2017 constant $),2022,22591.56461,22551.09733,30595.60439
Georgia,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,18243.14418,21353.53643,30354.77846
Georgia,Textiles/leather,million U.S. dollars (2017 constant $),2022,17863.24175,20933.05648,22984.63272
Georgia,Plastics/rubber,million U.S. dollars (2017 constant $),2022,14840.96229,20751.88343,22426.13846
Georgia,Gasoline,million U.S. dollars (2017 constant $),2022,12325.77936,15575.46121,12616.17872
Georgia,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,12150.53406,14482.51701,12553.91947
Georgia,Base metals,million U.S. dollars (2017 constant $),2022,9750.17486,13079.95253,11403.74856
Hawaii,Gasoline,million U.S. dollars (2017 constant $),2022,6614.498241,27168.23337,324.504247
Hawaii,Motorized vehicles,million U.S. dollars (2017 constant $),2022,2396.341498,3764.180081,306.31123
Hawaii,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,2084.21525,3119.69852,246.511769
Hawaii,Other foodstuffs,million U.S. dollars (2017 constant $),2022,2026.292592,2775.141259,195.773275
Hawaii,Mixed freight,million U.S. dollars (2017 constant $),2022,1915.670137,2551.266089,150.474902
Hawaii,Transport equip.,million U.S. dollars (2017 constant $),2022,1847.238028,2204.434299,146.03007
Hawaii,Fuel oils,million U.S. dollars (2017 constant $),2022,1145.028858,2043.558838,135.038884
Hawaii,Other ag prods.,million U.S. dollars (2017 constant $),2022,1130.714211,2032.509787,125.994952
Hawaii,Crude petroleum,million U.S. dollars (2017 constant $),2022,1119.671914,985.783168,122.892019
Hawaii,Meat/seafood,million U.S. dollars (2017 constant $),2022,1032.867297,828.433305,93.159492
Idaho,Other foodstuffs,million U.S. dollars (2017 constant $),2022,4895.675439,6138.195939,6835.937285
Idaho,Electronics,million U.S. dollars (2017 constant $),2022,4300.031446,4835.310297,4335.567141
Idaho,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,4023.924675,4090.820235,4074.625682
Idaho,Live animals/fish,million U.S. dollars (2017 constant $),2022,2211.32985,3309.241311,2532.11779
Idaho,Mixed freight,million U.S. dollars (2017 constant $),2022,1882.640157,3236.556121,2377.759369
Idaho,Cereal grains,million U.S. dollars (2017 constant $),2022,1871.778484,3125.109333,2194.483405
Idaho,Other ag prods.,million U.S. dollars (2017 constant $),2022,1789.099162,2645.946037,2001.102643
Idaho,Fertilizers,million U.S. dollars (2017 constant $),2022,1614.367562,1598.126855,1510.634048
Idaho,Plastics/rubber,million U.S. dollars (2017 constant $),2022,1296.280461,1463.429149,1446.042903
Idaho,Wood prods.,million U.S. dollars (2017 constant $),2022,1283.816693,1444.472547,1181.894308
Illinois,Electronics,million U.S. dollars (2017 constant $),2022,41994.13702,44276.96112,96233.35073
Illinois,Mixed freight,million U.S. dollars (2017 constant $),2022,41188.53964,37008.93849,59946.09388
Illinois,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,39924.14785,34727.3545,56978.22677
Illinois,Gasoline,million U.S. dollars (2017 constant $),2022,34554.47743,34114.21028,45047.38828
Illinois,Motorized vehicles,million U.S. dollars (2017 constant $),2022,30187.10887,28884.95299,44819.24721
Illinois,Machinery,million U.S. dollars (2017 constant $),2022,25611.97018,26016.68947,30089.23912
Illinois,Fuel oils,million U.S. dollars (2017 constant $),2022,23546.61679,24719.1376,26381.47892
Illinois,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,20774.43793,24016.94022,25103.98732
Illinois,Plastics/rubber,million U.S. dollars (2017 constant $),2022,20293.59063,22936.05481,21555.11375
Illinois,Other foodstuffs,million U.S. dollars (2017 constant $),2022,18889.47854,22439.37415,20501.05418
Indiana,Motorized vehicles,million U.S. dollars (2017 constant $),2022,34399.26528,38382.87904,53918.21216
Indiana,Mixed freight,million U.S. dollars (2017 constant $),2022,17071.07974,34300.82943,30949.37499
Indiana,Base metals,million U.S. dollars (2017 constant $),2022,13560.03926,27417.68685,30553.36996
Indiana,Machinery,million U.S. dollars (2017 constant $),2022,12899.31976,25978.96242,27527.20305
Indiana,Gasoline,million U.S. dollars (2017 constant $),2022,7836.777509,22476.02994,26684.35454
Indiana,Plastics/rubber,million U.S. dollars (2017 constant $),2022,7535.416961,19336.02981,20144.63202
Indiana,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,5931.413486,18538.06444,15542.07887
Indiana,Electronics,million U.S. dollars (2017 constant $),2022,5905.924346,14894.78682,13547.23092
Indiana,Other foodstuffs,million U.S. dollars (2017 constant $),2022,5597.18828,12594.23812,13061.19154
Indiana,Articles-base metal,million U.S. dollars (2017 constant $),2022,5584.990429,11648.80352,11543.60466
Iowa,Live animals/fish,million U.S. dollars (2017 constant $),2022,13919.36713,12316.55456,15976.97471
Iowa,Cereal grains,million U.S. dollars (2017 constant $),2022,13105.0856,11045.52635,15779.92062
Iowa,Mixed freight,million U.S. dollars (2017 constant $),2022,8224.60978,9854.669425,13137.68607
Iowa,Animal feed,million U.S. dollars (2017 constant $),2022,7384.156699,8756.462695,13030.09746
Iowa,Other ag prods.,million U.S. dollars (2017 constant $),2022,7068.885596,8027.083752,12519.41205
Iowa,Machinery,million U.S. dollars (2017 constant $),2022,6656.210311,7527.043961,8705.821262
Iowa,Other foodstuffs,million U.S. dollars (2017 constant $),2022,4998.346446,6928.743519,8349.161433
Iowa,Meat/seafood,million U.S. dollars (2017 constant $),2022,3935.913935,6564.037241,8107.487803
Iowa,Chemical prods.,million U.S. dollars (2017 constant $),2022,3878.257322,6490.24274,5970.71563
Iowa,Fertilizers,million U.S. dollars (2017 constant $),2022,3834.883436,6373.350638,5841.984118
Kansas,Gasoline,million U.S. dollars (2017 constant $),2022,12051.37325,11035.41773,15812.48448
Kansas,Fuel oils,million U.S. dollars (2017 constant $),2022,10081.24538,9257.0703,14276.44748
Kansas,Cereal grains,million U.S. dollars (2017 constant $),2022,8703.75546,8826.101863,9883.78226
Kansas,Mixed freight,million U.S. dollars (2017 constant $),2022,7398.895766,8642.978234,9219.443335
Kansas,Live animals/fish,million U.S. dollars (2017 constant $),2022,7026.858826,8352.996746,8938.210133
Kansas,Machinery,million U.S. dollars (2017 constant $),2022,6470.465242,6171.076995,7631.446512
Kansas,Motorized vehicles,million U.S. dollars (2017 constant $),2022,5007.660841,5716.139158,7592.468641
Kansas,Electronics,million U.S. dollars (2017 constant $),2022,4309.58398,5664.279487,7574.429024
Kansas,Other ag prods.,million U.S. dollars (2017 constant $),2022,3868.480379,5050.439551,6693.875048
Kansas,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,3004.754999,4840.32042,6188.909339
Kentucky,Motorized vehicles,million U.S. dollars (2017 constant $),2022,14231.83347,32758.8056,49909.56259
Kentucky,Machinery,million U.S. dollars (2017 constant $),2022,14060.53757,26137.58186,28984.88684
Kentucky,Mixed freight,million U.S. dollars (2017 constant $),2022,9585.794461,23579.05714,21407.81891
Kentucky,Gasoline,million U.S. dollars (2017 constant $),2022,6817.131258,22281.83286,15080.53523
Kentucky,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,6151.24877,16107.70149,12563.44523
Kentucky,Electronics,million U.S. dollars (2017 constant $),2022,5095.466709,12118.05384,11246.90431
Kentucky,Base metals,million U.S. dollars (2017 constant $),2022,4606.043081,11457.84161,10326.59341
Kentucky,Plastics/rubber,million U.S. dollars (2017 constant $),2022,4285.114323,11036.39696,9606.152257
Kentucky,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,3920.628043,10891.25156,9334.177526
Kentucky,Fuel oils,million U.S. dollars (2017 constant $),2022,3694.100258,10676.70543,7646.809733
Louisiana,Fuel oils,million U.S. dollars (2017 constant $),2022,43330.7536,42172.68557,23231.08575
Louisiana,Gasoline,million U.S. dollars (2017 constant $),2022,34759.29721,17577.89567,22214.81095
Louisiana,Crude petroleum,million U.S. dollars (2017 constant $),2022,19866.78135,13103.28552,20398.15696
Louisiana,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,19023.8638,12566.48379,13107.21282
Louisiana,Basic chemicals,million U.S. dollars (2017 constant $),2022,14116.2001,9916.783259,11456.3853
Louisiana,Other ag prods.,million U.S. dollars (2017 constant $),2022,13248.27615,9772.967142,11341.03292
Louisiana,Plastics/rubber,million U.S. dollars (2017 constant $),2022,13005.22088,8334.539517,9170.266151
Louisiana,Mixed freight,million U.S. dollars (2017 constant $),2022,11836.72224,7784.658288,5668.772465
Louisiana,Machinery,million U.S. dollars (2017 constant $),2022,7211.482012,7481.806068,5253.629164
Louisiana,Other foodstuffs,million U.S. dollars (2017 constant $),2022,6096.611802,6894.420106,4158.267622
Maine,Fuel oils,million U.S. dollars (2017 constant $),2022,2568.061061,5430.52836,4036.523612
Maine,Gasoline,million U.S. dollars (2017 constant $),2022,2413.316188,3686.527638,3884.000243
Maine,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,2174.690461,3356.201685,2515.808666
Maine,Mixed freight,million U.S. dollars (2017 constant $),2022,1690.933261,2570.146502,1960.00829
Maine,Motorized vehicles,million U.S. dollars (2017 constant $),2022,1045.836562,1922.593653,1793.70524
Maine,Wood prods.,million U.S. dollars (2017 constant $),2022,1041.336009,1832.079659,1661.919049
Maine,Other foodstuffs,million U.S. dollars (2017 constant $),2022,1008.082783,1813.555389,1621.846045
Maine,Alcoholic beverages,million U.S. dollars (2017 constant $),2022,985.32645,1715.987258,1519.023976
Maine,Machinery,million U.S. dollars (2017 constant $),2022,970.029602,1701.292189,1417.563157
Maine,Meat/seafood,million U.S. dollars (2017 constant $),2022,952.995607,1482.170737,1325.052929
Maryland,Motorized vehicles,million U.S. dollars (2017 constant $),2022,15990.55653,22112.97144,17584.33572
Maryland,Mixed freight,million U.S. dollars (2017 constant $),2022,10858.34759,18863.31894,14265.03639
Maryland,Electronics,million U.S. dollars (2017 constant $),2022,7576.431618,18357.53494,14196.63532
Maryland,Base metals,million U.S. dollars (2017 constant $),2022,5131.365341,15098.21854,11695.23158
Maryland,Other foodstuffs,million U.S. dollars (2017 constant $),2022,5074.935154,10145.8523,10116.83314
Maryland,Gasoline,million U.S. dollars (2017 constant $),2022,4859.70426,9264.315519,7837.560825
Maryland,Machinery,million U.S. dollars (2017 constant $),2022,4190.174678,8502.802234,6437.31117
Maryland,Plastics/rubber,million U.S. dollars (2017 constant $),2022,3837.872876,7070.195504,6163.721684
Maryland,Furniture,million U.S. dollars (2017 constant $),2022,3693.839147,6272.023727,4537.524506
Maryland,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,3300.301823,5998.086477,4323.883223
Massachusetts,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,17412.45687,24150.84839,22559.70619
Massachusetts,Mixed freight,million U.S. dollars (2017 constant $),2022,14143.37656,22762.51262,21426.1448
Massachusetts,Electronics,million U.S. dollars (2017 constant $),2022,9576.395899,15585.02772,17874.517
Massachusetts,Precision instruments,million U.S. dollars (2017 constant $),2022,9183.993483,15449.24523,17457.84995
Massachusetts,Gasoline,million U.S. dollars (2017 constant $),2022,8350.58226,14405.41938,16868.69318
Massachusetts,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,8180.432049,14068.42848,15196.71581
Massachusetts,Fuel oils,million U.S. dollars (2017 constant $),2022,6533.480381,11342.57704,13089.16406
Massachusetts,Machinery,million U.S. dollars (2017 constant $),2022,6487.807858,9614.323426,10689.63474
Massachusetts,Plastics/rubber,million U.S. dollars (2017 constant $),2022,5995.503937,9472.468211,7429.028749
Massachusetts,Other foodstuffs,million U.S. dollars (2017 constant $),2022,5457.226392,7298.073129,6860.446505
Michigan,Motorized vehicles,million U.S. dollars (2017 constant $),2022,113097.996,98854.53933,123125.7081
Michigan,Mixed freight,million U.S. dollars (2017 constant $),2022,38188.55706,48549.81354,35010.43775
Michigan,Machinery,million U.S. dollars (2017 constant $),2022,28738.91341,44946.44738,19013.535
Michigan,Electronics,million U.S. dollars (2017 constant $),2022,17269.86553,26668.42448,18714.33801
Michigan,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,15074.62754,20161.81511,17402.89229
Michigan,Gasoline,million U.S. dollars (2017 constant $),2022,14853.5443,16639.82889,15304.95877
Michigan,Plastics/rubber,million U.S. dollars (2017 constant $),2022,13959.17746,16185.51206,12284.98355
Michigan,Base metals,million U.S. dollars (2017 constant $),2022,11684.63394,14541.70546,12209.18859
Michigan,Articles-base metal,million U.S. dollars (2017 constant $),2022,10443.40501,13913.88746,10640.1965
Michigan,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,8481.842673,13783.64724,9938.216105
Minnesota,Mixed freight,million U.S. dollars (2017 constant $),2022,19090.46917,17489.68,22768.96756
Minnesota,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,11230.58635,16412.38483,21014.36996
Minnesota,Gasoline,million U.S. dollars (2017 constant $),2022,10163.34202,14231.30895,12446.64555
Minnesota,Machinery,million U.S. dollars (2017 constant $),2022,9952.002734,12176.3026,11719.91031
Minnesota,Other ag prods.,million U.S. dollars (2017 constant $),2022,8486.554258,12122.80308,10657.98534
Minnesota,Other foodstuffs,million U.S. dollars (2017 constant $),2022,8413.190673,10721.45436,10438.0567
Minnesota,Cereal grains,million U.S. dollars (2017 constant $),2022,8313.301057,10110.06833,9751.376604
Minnesota,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,7249.384454,9180.342134,9223.189805
Minnesota,Electronics,million U.S. dollars (2017 constant $),2022,7183.561302,9111.22517,9167.596346
Minnesota,Plastics/rubber,million U.S. dollars (2017 constant $),2022,6539.310164,7323.129286,8454.159318
Mississippi,Mixed freight,million U.S. dollars (2017 constant $),2022,5554.721501,23973.97832,31937.32143
Mississippi,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,5346.412834,21348.66377,22247.12293
Mississippi,Gasoline,million U.S. dollars (2017 constant $),2022,3057.073085,12848.82956,11096.77459
Mississippi,Motorized vehicles,million U.S. dollars (2017 constant $),2022,2949.03011,11343.03789,10601.27562
Mississippi,Machinery,million U.S. dollars (2017 constant $),2022,2757.55893,10523.95781,6448.35406
Mississippi,Fuel oils,million U.S. dollars (2017 constant $),2022,2734.828332,7784.199167,5602.560919
Mississippi,Live animals/fish,million U.S. dollars (2017 constant $),2022,2664.503415,5173.829938,5073.70048
Mississippi,Transport equip.,million U.S. dollars (2017 constant $),2022,2179.442278,4782.879748,4444.429875
Mississippi,Other foodstuffs,million U.S. dollars (2017 constant $),2022,2137.385245,4390.718547,4361.301832
Mississippi,Electronics,million U.S. dollars (2017 constant $),2022,2010.016106,4314.627476,4321.037079
Missouri,Mixed freight,million U.S. dollars (2017 constant $),2022,17749.45807,24828.65746,29908.2059
Missouri,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,7444.005502,17191.58047,23560.96225
Missouri,Other foodstuffs,million U.S. dollars (2017 constant $),2022,7044.063612,15765.3033,15901.30245
Missouri,Machinery,million U.S. dollars (2017 constant $),2022,5881.23301,13635.99821,15740.01448
Missouri,Motorized vehicles,million U.S. dollars (2017 constant $),2022,5515.267511,12325.34723,11498.13943
Missouri,Chemical prods.,million U.S. dollars (2017 constant $),2022,5192.444723,11434.65032,8996.581437
Missouri,Electronics,million U.S. dollars (2017 constant $),2022,4852.91028,9703.432567,7902.379725
Missouri,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,4614.444688,8753.65212,7825.17345
Missouri,Other ag prods.,million U.S. dollars (2017 constant $),2022,4485.596928,8475.495358,7773.569748
Missouri,Gasoline,million U.S. dollars (2017 constant $),2022,4203.981827,7575.386808,7233.172704
Montana,Gasoline,million U.S. dollars (2017 constant $),2022,3945.718207,4764.347563,3799.573427
Montana,Crude petroleum,million U.S. dollars (2017 constant $),2022,3321.14976,4136.464383,2855.988427
Montana,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,3027.081559,3583.77641,1670.188764
Montana,Fuel oils,million U.S. dollars (2017 constant $),2022,2702.900034,2759.868926,1541.997918
Montana,Machinery,million U.S. dollars (2017 constant $),2022,1460.141288,2628.740574,1374.803429
Montana,Wood prods.,million U.S. dollars (2017 constant $),2022,995.476778,2018.942828,1360.104138
Montana,Mixed freight,million U.S. dollars (2017 constant $),2022,825.855997,1839.398662,1234.926109
Montana,Live animals/fish,million U.S. dollars (2017 constant $),2022,735.853152,1262.696882,985.210662
Montana,Cereal grains,million U.S. dollars (2017 constant $),2022,730.207061,1238.470049,778.915406
Montana,Motorized vehicles,million U.S. dollars (2017 constant $),2022,604.744101,1110.311058,772.852415
Nebraska,Live animals/fish,million U.S. dollars (2017 constant $),2022,13965.90746,11876.08201,19939.59371
Nebraska,Cereal grains,million U.S. dollars (2017 constant $),2022,9658.69121,10250.98607,10665.92459
Nebraska,Meat/seafood,million U.S. dollars (2017 constant $),2022,6239.740011,7410.623484,4617.485778
Nebraska,Other ag prods.,million U.S. dollars (2017 constant $),2022,4676.010003,6330.417836,4366.490623
Nebraska,Mixed freight,million U.S. dollars (2017 constant $),2022,3880.267163,4664.697214,3887.850944
Nebraska,Animal feed,million U.S. dollars (2017 constant $),2022,3131.228356,4257.266691,3826.017709
Nebraska,Other foodstuffs,million U.S. dollars (2017 constant $),2022,3126.929802,4033.230793,3574.487764
Nebraska,Fertilizers,million U.S. dollars (2017 constant $),2022,2614.913184,3129.902186,3564.033499
Nebraska,Machinery,million U.S. dollars (2017 constant $),2022,2251.537408,2899.49703,3279.016512
Nebraska,Motorized vehicles,million U.S. dollars (2017 constant $),2022,2245.319365,2484.431599,2880.913374
Nevada,Mixed freight,million U.S. dollars (2017 constant $),2022,2740.08458,14568.23564,11797.00549
Nevada,Electronics,million U.S. dollars (2017 constant $),2022,2627.618062,8463.990357,5664.958382
Nevada,Alcoholic beverages,million U.S. dollars (2017 constant $),2022,2389.563204,8242.462814,5305.583565
Nevada,Machinery,million U.S. dollars (2017 constant $),2022,1917.431994,7940.141937,2768.785275
Nevada,Metallic ores,million U.S. dollars (2017 constant $),2022,1641.739675,6652.000819,2321.550804
Nevada,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,1582.602582,6296.896018,2193.681295
Nevada,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,1507.742078,5641.152613,2051.893316
Nevada,Other foodstuffs,million U.S. dollars (2017 constant $),2022,1475.752142,5506.909171,1993.492271
Nevada,Plastics/rubber,million U.S. dollars (2017 constant $),2022,1402.302589,3604.907626,1963.335543
Nevada,Nonmetal min. prods.,million U.S. dollars (2017 constant $),2022,1378.79743,3542.043671,1839.234019
New Hampshire,Fuel oils,million U.S. dollars (2017 constant $),2022,3304.275151,10579.86065,9334.48718
New Hampshire,Mixed freight,million U.S. dollars (2017 constant $),2022,2232.416926,6416.770406,5991.672664
New Hampshire,Electronics,million U.S. dollars (2017 constant $),2022,2080.169938,6399.727376,3923.762453
New Hampshire,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,1452.231676,5841.207534,3720.895532
New Hampshire,Machinery,million U.S. dollars (2017 constant $),2022,987.166632,5771.305673,3425.995667
New Hampshire,Plastics/rubber,million U.S. dollars (2017 constant $),2022,838.444604,3975.80953,3121.904667
New Hampshire,Nonmetal min. prods.,million U.S. dollars (2017 constant $),2022,768.909659,3292.148745,1609.582037
New Hampshire,Other foodstuffs,million U.S. dollars (2017 constant $),2022,671.654404,2987.406466,1531.976072
New Hampshire,Alcoholic beverages,million U.S. dollars (2017 constant $),2022,550.829919,2783.539006,1527.052668
New Hampshire,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,522.907979,2634.890609,1205.241708
New Jersey,Electronics,million U.S. dollars (2017 constant $),2022,24423.64181,47175.88278,51956.94622
New Jersey,Other foodstuffs,million U.S. dollars (2017 constant $),2022,18099.7975,28792.30839,49891.53625
New Jersey,Motorized vehicles,million U.S. dollars (2017 constant $),2022,17925.93349,27219.2631,40303.97618
New Jersey,Gasoline,million U.S. dollars (2017 constant $),2022,16539.78405,25115.24731,34650.69552
New Jersey,Textiles/leather,million U.S. dollars (2017 constant $),2022,14928.71638,23651.4599,32548.8267
New Jersey,Mixed freight,million U.S. dollars (2017 constant $),2022,14198.18175,18790.56702,28916.51918
New Jersey,Chemical prods.,million U.S. dollars (2017 constant $),2022,11366.00025,16710.94243,28380.54644
New Jersey,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,10933.31351,15443.49406,28325.19702
New Jersey,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,10683.43477,14965.98131,22925.30844
New Jersey,Machinery,million U.S. dollars (2017 constant $),2022,9552.199366,13398.75442,21147.61866
New Mexico,Mixed freight,million U.S. dollars (2017 constant $),2022,4615.501948,13533.72244,12935.72976
New Mexico,Coal-n.e.c.,million U.S. dollars (2017 constant $),2022,2894.424117,6532.914142,8649.467684
New Mexico,Fuel oils,million U.S. dollars (2017 constant $),2022,2401.963512,4310.818085,6005.543376
New Mexico,Electronics,million U.S. dollars (2017 constant $),2022,2397.995798,3748.926235,2471.84537
New Mexico,Other foodstuffs,million U.S. dollars (2017 constant $),2022,2038.736956,2923.285591,1758.115387
New Mexico,Plastics/rubber,million U.S. dollars (2017 constant $),2022,1067.201185,2876.374277,1622.628602
New Mexico,Alcoholic beverages,million U.S. dollars (2017 constant $),2022,1030.857723,2602.715318,1405.446627
New Mexico,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,969.806933,1707.212491,1142.038764
New Mexico,Gasoline,million U.S. dollars (2017 constant $),2022,950.318225,1625.837951,723.642504
New Mexico,Machinery,million U.S. dollars (2017 constant $),2022,889.187048,1405.535173,534.594786
New York,Misc. mfg. prods.,million U.S. dollars (2017 constant $),2022,94037.57695,53511.26148,51865.81121
New York,Mixed freight,million U.S. dollars (2017 constant $),2022,48742.74255,50843.85739,51534.09644
New York,Electronics,million U.S. dollars (2017 constant $),2022,27467.59231,46344.62012,41554.0053
New York,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,20264.41272,41777.93266,40547.53908
New York,Other foodstuffs,million U.S. dollars (2017 constant $),2022,19148.88478,40943.85563,26813.44814
New York,Alcoholic beverages,million U.S. dollars (2017 constant $),2022,18109.13963,39109.9498,23868.01556
New York,Machinery,million U.S. dollars (2017 constant $),2022,17931.6242,37870.42844,21814.62137
New York,Textiles/leather,million U.S. dollars (2017 constant $),2022,16676.07349,24053.29705,18867.42743
New York,Other ag prods.,million U.S. dollars (2017 constant $),2022,13634.43243,22763.24459,15874.26344
New York,Motorized vehicles,million U.S. dollars (2017 constant $),2022,13418.06895,22619.89409,14559.96043
North Carolina,Mixed freight,million U.S. dollars (2017 constant $),2022,33510.89557,29993.37879,39613.08893
North Carolina,Pharmaceuticals,million U.S. dollars (2017 constant $),2022,18877.72496,26279.81876,33686.76
North Carolina,Tobacco prods.,million U.S. dollars (2017 constant $),2022,16372.18794,25689.76595,26050.20934
North Carolina,Machinery,million U.S. dollars (2017 constant $),2022,12705.93614,24724.35836,24597.12251
North Carolina,Textiles/leather,million U.S. dollars (2017 constant $),2022,10621.18314,21566.62001,24369.7869
North Carolina,Plastics/rubber,million U.S. dollars (2017 constant $),2022,10075.73402,17558.33833,16094.73369
North Carolina,Electronics,million U.S. dollars (2017 constant $),2022,9683.643221,16485.1751,15991.90301
North Carolina,Gasoline,million U.S. dollars (2017 constant $),2022,8091.787166,16017.97834,15231.86244
North Carolina,Wood prods.,million U.S. dollars (2017 constant $),2022,7893.272574,10236.55901,12116.72028
North Carolina,Furniture,million U.S. dollars (2017 constant $),2022,6983.523645,8848.166763,9598.645562
North Dakota,Other ag prods.,million U.S. dollars (2017 constant $),2022,4703.423933,9000.995892,70410.25633
North Dakota,Cereal grains,million U.S. dollars (2017 constant $),2022,4555.901339,8255.581503,7395.584803
