State,Commodity,Field,Value,Unit,Year
Wyoming,Gasoline,value_within,479.313559,million U.S. dollars (2017 constant $),2012
Wyoming,Gasoline,value_out,520.724055,million U.S. dollars (2017 constant $),2012
Wyoming,Gasoline,value_in,1400.061725,million U.S. dollars (2017 constant $),2012
Wyoming,Mixed freight,value_within,451.220991,million U.S. dollars (2017 constant $),2012
Wyoming,Mixed freight,value_out,449.539716,million U.S. dollars (2017 constant $),2012
Wyoming,Mixed freight,value_in,1062.027289,million U.S. dollars (2017 constant $),2012
Wyoming,Furniture,value_within,443.693541,million U.S. dollars (2017 constant $),2012
Wyoming,Furniture,value_out,350.431858,million U.S. dollars (2017 constant $),2012
Wyoming,Furniture,value_in,999.251209,million U.S. dollars (2017 constant $),2012
Alabama,Motorized vehicles,value_within,29683.32654,million U.S. dollars (2017 constant $),2022
Alabama,Motorized vehicles,value_out,30510.0563,million U.S. dollars (2017 constant $),2022
Alabama,Motorized vehicles,value_in,20992.09493,million U.S. dollars (2017 constant $),2022
Alabama,Coal,value_within,17641.58266,million U.S. dollars (2017 constant $),2022
Alabama,Coal,value_out,14270.22584,million U.S. dollars (2017 constant $),2022
Alabama,Coal,value_in,19809.23232,million U.S. dollars (2017 constant $),2022
Alabama,Pharmaceuticals,value_within,11466.20286,million U.S. dollars (2017 constant $),2022
Alabama,Pharmaceuticals,value_out,13794.38471,million U.S. dollars (2017 constant $),2022
Alabama,Pharmaceuticals,value_in,14679.76544,million U.S. dollars (2017 constant $),2022
Alabama,Mixed freight,value_within,9930.047627,million U.S. dollars (2017 constant $),2022
Alabama,Mixed freight,value_out,13001.3756,million U.S. dollars (2017 constant $),2022
Alabama,Mixed freight,value_in,11987.42937,million U.S. dollars (2017 constant $),2022
Alabama,Base metals,value_within,7917.12036,million U.S. dollars (2017 constant $),2022
Alabama,Base metals,value_out,11726.71251,million U.S. dollars (2017 constant $),2022
Alabama,Base metals,value_in,11919.31785,million U.S. dollars (2017 constant $),2022
Alabama,Machinery,value_within,7043.347298,million U.S. dollars (2017 constant $),2022
Alabama,Machinery,value_out,11557.768,million U.S. dollars (2017 constant $),2022
Alabama,Machinery,value_in,10094.53945,million U.S. dollars (2017 constant $),2022
Alabama,Gasoline,value_within,5136.061337,million U.S. dollars (2017 constant $),2022
Alabama,Gasoline,value_out,9201.358021,million U.S. dollars (2017 constant $),2022
Alabama,Gasoline,value_in,9905.070463,million U.S. dollars (2017 constant $),2022
Alabama,Live animals/fish,value_within,5038.651845,million U.S. dollars (2017 constant $),2022
Alabama,Live animals/fish,value_out,7354.94502,million U.S. dollars (2017 constant $),2022
Alabama,Live animals/fish,value_in,7788.070104,million U.S. dollars (2017 constant $),2022
Alabama,Fuel oils,value_within,4804.057587,million U.S. dollars (2017 constant $),2022
Alabama,Fuel oils,value_out,6902.02575,million U.S. dollars (2017 constant $),2022
Alabama,Fuel oils,value_in,7404.142726,million U.S. dollars (2017 constant $),2022
Alabama,Coal-n.e.c.,value_within,3951.487264,million U.S. dollars (2017 constant $),2022
Alabama,Coal-n.e.c.,value_out,6599.276635,million U.S. dollars (2017 constant $),2022
Alabama,Coal-n.e.c.,value_in,6799.039703,million U.S. dollars (2017 constant $),2022
Alaska,Gasoline,value_within,3791.961149,million U.S. dollars (2017 constant $),2022
Alaska,Gasoline,value_out,8173.160614,million U.S. dollars (2017 constant $),2022
Alaska,Gasoline,value_in,6906.203387,million U.S. dollars (2017 constant $),2022
Alaska,Meat/seafood,value_within,2537.65357,million U.S. dollars (2017 constant $),2022
Alaska,Meat/seafood,value_out,8156.942689,million U.S. dollars (2017 constant $),2022
Alaska,Meat/seafood,value_in,3470.244927,million U.S. dollars (2017 constant $),2022
Alaska,Fuel oils,value_within,2154.818601,million U.S. dollars (2017 constant $),2022
Alaska,Fuel oils,value_out,1802.139025,million U.S. dollars (2017 constant $),2022
Alaska,Fuel oils,value_in,2796.151157,million U.S. dollars (2017 constant $),2022
Alaska,Live animals/fish,value_within,2124.558755,million U.S. dollars (2017 constant $),2022
Alaska,Live animals/fish,value_out,1377.51354,million U.S. dollars (2017 constant $),2022
Alaska,Live animals/fish,value_in,2726.060208,million U.S. dollars (2017 constant $),2022
Alaska,Crude petroleum,value_within,1337.914292,million U.S. dollars (2017 constant $),2022
Alaska,Crude petroleum,value_out,710.946261,million U.S. dollars (2017 constant $),2022
Alaska,Crude petroleum,value_in,2395.249821,million U.S. dollars (2017 constant $),2022
Alaska,Mixed freight,value_within,1313.267062,million U.S. dollars (2017 constant $),2022
Alaska,Mixed freight,value_out,355.405056,million U.S. dollars (2017 constant $),2022
Alaska,Mixed freight,value_in,1897.961671,million U.S. dollars (2017 constant $),2022
Alaska,Metallic ores,value_within,1030.115146,million U.S. dollars (2017 constant $),2022
Alaska,Metallic ores,value_out,236.488889,million U.S. dollars (2017 constant $),2022
Alaska,Metallic ores,value_in,1613.328609,million U.S. dollars (2017 constant $),2022
Alaska,Electronics,value_within,959.771604,million U.S. dollars (2017 constant $),2022
Alaska,Electronics,value_out,221.44061,million U.S. dollars (2017 constant $),2022
Alaska,Electronics,value_in,813.507685,million U.S. dollars (2017 constant $),2022
Alaska,Machinery,value_within,662.882488,million U.S. dollars (2017 constant $),2022
Alaska,Machinery,value_out,164.019125,million U.S. dollars (2017 constant $),2022
Alaska,Machinery,value_in,500.800464,million U.S. dollars (2017 constant $),2022
Alaska,Other foodstuffs,value_within,579.336636,million U.S. dollars (2017 constant $),2022
Alaska,Other foodstuffs,value_out,96.88853,million U.S. dollars (2017 constant $),2022
Alaska,Other foodstuffs,value_in,489.254483,million U.S. dollars (2017 constant $),2022
Arizona,Electronics,value_within,15180.22175,million U.S. dollars (2017 constant $),2022
Arizona,Electronics,value_out,21388.25443,million U.S. dollars (2017 constant $),2022
Arizona,Electronics,value_in,22374.04369,million U.S. dollars (2017 constant $),2022
Arizona,Mixed freight,value_within,14227.58202,million U.S. dollars (2017 constant $),2022
Arizona,Mixed freight,value_out,11494.99663,million U.S. dollars (2017 constant $),2022
Arizona,Mixed freight,value_in,11167.21211,million U.S. dollars (2017 constant $),2022
Arizona,Pharmaceuticals,value_within,11783.02771,million U.S. dollars (2017 constant $),2022
Arizona,Pharmaceuticals,value_out,10176.01828,million U.S. dollars (2017 constant $),2022
Arizona,Pharmaceuticals,value_in,10151.21871,million U.S. dollars (2017 constant $),2022
Arizona,Other foodstuffs,value_within,6346.588439,million U.S. dollars (2017 constant $),2022
Arizona,Other foodstuffs,value_out,9747.607678,million U.S. dollars (2017 constant $),2022
Arizona,Other foodstuffs,value_in,9943.609313,million U.S. dollars (2017 constant $),2022
Arizona,Motorized vehicles,value_within,5949.265767,million U.S. dollars (2017 constant $),2022
Arizona,Motorized vehicles,value_out,7316.173077,million U.S. dollars (2017 constant $),2022
Arizona,Motorized vehicles,value_in,9037.559384,million U.S. dollars (2017 constant $),2022
Arizona,Machinery,value_within,5837.835425,million U.S. dollars (2017 constant $),2022
Arizona,Machinery,value_out,6883.022602,million U.S. dollars (2017 constant $),2022
Arizona,Machinery,value_in,8340.484765,million U.S. dollars (2017 constant $),2022
Arizona,Misc. mfg. prods.,value_within,5542.621933,million U.S. dollars (2017 constant $),2022
Arizona,Misc. mfg. prods.,value_out,6486.819372,million U.S. dollars (2017 constant $),2022
Arizona,Misc. mfg. prods.,value_in,6631.401314,million U.S. dollars (2017 constant $),2022
Arizona,Metallic ores,value_within,5088.489223,million U.S. dollars (2017 constant $),2022
Arizona,Metallic ores,value_out,5384.616123,million U.S. dollars (2017 constant $),2022
Arizona,Metallic ores,value_in,6500.004713,million U.S. dollars (2017 constant $),2022
Arizona,Articles-base metal,value_within,4616.087659,million U.S. dollars (2017 constant $),2022
Arizona,Articles-base metal,value_out,4702.103638,million U.S. dollars (2017 constant $),2022
Arizona,Articles-base metal,value_in,6470.206447,million U.S. dollars (2017 constant $),2022
Arizona,Other ag prods.,value_within,4430.434911,million U.S. dollars (2017 constant $),2022
Arizona,Other ag prods.,value_out,4140.961982,million U.S. dollars (2017 constant $),2022
Arizona,Other ag prods.,value_in,5742.671079,million U.S. dollars (2017 constant $),2022
Arkansas,Mixed freight,value_within,6880.835062,million U.S. dollars (2017 constant $),2022
Arkansas,Mixed freight,value_out,9886.732335,million U.S. dollars (2017 constant $),2022
Arkansas,Mixed freight,value_in,7938.121848,million U.S. dollars (2017 constant $),2022
Arkansas,Live animals/fish,value_within,6729.357762,million U.S. dollars (2017 constant $),2022
Arkansas,Live animals/fish,value_out,8356.00831,million U.S. dollars (2017 constant $),2022
Arkansas,Live animals/fish,value_in,7805.414017,million U.S. dollars (2017 constant $),2022
Arkansas,Meat/seafood,value_within,4262.307107,million U.S. dollars (2017 constant $),2022
Arkansas,Meat/seafood,value_out,7135.245387,million U.S. dollars (2017 constant $),2022
Arkansas,Meat/seafood,value_in,7361.643759,million U.S. dollars (2017 constant $),2022
Arkansas,Paper articles,value_within,3478.628105,million U.S. dollars (2017 constant $),2022
Arkansas,Paper articles,value_out,6200.620241,million U.S. dollars (2017 constant $),2022
Arkansas,Paper articles,value_in,6830.129033,million U.S. dollars (2017 constant $),2022
Arkansas,Coal-n.e.c.,value_within,3176.489191,million U.S. dollars (2017 constant $),2022
Arkansas,Coal-n.e.c.,value_out,4847.670795,million U.S. dollars (2017 constant $),2022
Arkansas,Coal-n.e.c.,value_in,6022.464582,million U.S. dollars (2017 constant $),2022
Arkansas,Other ag prods.,value_within,3072.455317,million U.S. dollars (2017 constant $),2022
Arkansas,Other ag prods.,value_out,4536.404459,million U.S. dollars (2017 constant $),2022
Arkansas,Other ag prods.,value_in,5587.07696,million U.S. dollars (2017 constant $),2022
Arkansas,Plastics/rubber,value_within,2988.300554,million U.S. dollars (2017 constant $),2022
Arkansas,Plastics/rubber,value_out,4313.541488,million U.S. dollars (2017 constant $),2022
Arkansas,Plastics/rubber,value_in,5528.56841,million U.S. dollars (2017 constant $),2022
Arkansas,Machinery,value_within,2865.390225,million U.S. dollars (2017 constant $),2022
Arkansas,Machinery,value_out,3683.217977,million U.S. dollars (2017 constant $),2022
Arkansas,Machinery,value_in,5440.972521,million U.S. dollars (2017 constant $),2022
Arkansas,Other foodstuffs,value_within,2816.937634,million U.S. dollars (2017 constant $),2022
Arkansas,Other foodstuffs,value_out,3488.27728,million U.S. dollars (2017 constant $),2022
Arkansas,Other foodstuffs,value_in,4297.397674,million U.S. dollars (2017 constant $),2022
Arkansas,Milled grain prods.,value_within,2520.723535,million U.S. dollars (2017 constant $),2022
Arkansas,Milled grain prods.,value_out,2983.919676,million U.S. dollars (2017 constant $),2022
Arkansas,Milled grain prods.,value_in,4270.538937,million U.S. dollars (2017 constant $),2022
California,Electronics,value_within,232432.0675,million U.S. dollars (2017 constant $),2022
California,Electronics,value_out,200463.6984,million U.S. dollars (2017 constant $),2022
California,Electronics,value_in,126342.5391,million U.S. dollars (2017 constant $),2022
California,Mixed freight,value_within,130519.0314,million U.S. dollars (2017 constant $),2022
California,Mixed freight,value_out,84812.31386,million U.S. dollars (2017 constant $),2022
California,Mixed freight,value_in,74679.85038,million U.S. dollars (2017 constant $),2022
California,Pharmaceuticals,value_within,108097.3752,million U.S. dollars (2017 constant $),2022
California,Pharmaceuticals,value_out,69373.42569,million U.S. dollars (2017 constant $),2022
California,Pharmaceuticals,value_in,46500.34062,million U.S. dollars (2017 constant $),2022
California,Motorized vehicles,value_within,96677.04953,million U.S. dollars (2017 constant $),2022
California,Motorized vehicles,value_out,61683.10117,million U.S. dollars (2017 constant $),2022
California,Motorized vehicles,value_in,42125.67975,million U.S. dollars (2017 constant $),2022
California,Textiles/leather,value_within,84595.67044,million U.S. dollars (2017 constant $),2022
California,Textiles/leather,value_out,60192.72796,million U.S. dollars (2017 constant $),2022
California,Textiles/leather,value_in,39471.94297,million U.S. dollars (2017 constant $),2022
California,Other foodstuffs,value_within,71010.92516,million U.S. dollars (2017 constant $),2022
California,Other foodstuffs,value_out,55497.30757,million U.S. dollars (2017 constant $),2022
California,Other foodstuffs,value_in,34139.6009,million U.S. dollars (2017 constant $),2022
California,Misc. mfg. prods.,value_within,68866.03667,million U.S. dollars (2017 constant $),2022
California,Misc. mfg. prods.,value_out,48972.68593,million U.S. dollars (2017 constant $),2022
California,Misc. mfg. prods.,value_in,27632.7942,million U.S. dollars (2017 constant $),2022
California,Machinery,value_within,67604.01744,million U.S. dollars (2017 constant $),2022
California,Machinery,value_out,32846.08652,million U.S. dollars (2017 constant $),2022
California,Machinery,value_in,27262.23091,million U.S. dollars (2017 constant $),2022
California,Plastics/rubber,value_within,67338.84189,million U.S. dollars (2017 constant $),2022
California,Plastics/rubber,value_out,31642.54656,million U.S. dollars (2017 constant $),2022
California,Plastics/rubber,value_in,26510.2948,million U.S. dollars (2017 constant $),2022
California,Other ag prods.,value_within,65567.40465,million U.S. dollars (2017 constant $),2022
California,Other ag prods.,value_out,30617.66786,million U.S. dollars (2017 constant $),2022
California,Other ag prods.,value_in,23879.6023,million U.S. dollars (2017 constant $),2022
Colorado,Mixed freight,value_within,16762.48947,million U.S. dollars (2017 constant $),2022
Colorado,Mixed freight,value_out,13518.10741,million U.S. dollars (2017 constant $),2022
Colorado,Mixed freight,value_in,16307.00654,million U.S. dollars (2017 constant $),2022
Colorado,Motorized vehicles,value_within,9515.043337,million U.S. dollars (2017 constant $),2022
Colorado,Motorized vehicles,value_out,13397.32946,million U.S. dollars (2017 constant $),2022
Colorado,Motorized vehicles,value_in,11371.46484,million U.S. dollars (2017 constant $),2022
Colorado,Machinery,value_within,8978.271839,million U.S. dollars (2017 constant $),2022
Colorado,Machinery,value_out,8995.320668,million U.S. dollars (2017 constant $),2022
Colorado,Machinery,value_in,9496.177309,million U.S. dollars (2017 constant $),2022
Colorado,Coal-n.e.c.,value_within,8235.314941,million U.S. dollars (2017 constant $),2022
Colorado,Coal-n.e.c.,value_out,8130.562132,million U.S. dollars (2017 constant $),2022
Colorado,Coal-n.e.c.,value_in,9361.818681,million U.S. dollars (2017 constant $),2022
Colorado,Pharmaceuticals,value_within,6642.389897,million U.S. dollars (2017 constant $),2022
Colorado,Pharmaceuticals,value_out,8023.328508,million U.S. dollars (2017 constant $),2022
Colorado,Pharmaceuticals,value_in,7752.206284,million U.S. dollars (2017 constant $),2022
Colorado,Electronics,value_within,6312.378151,million U.S. dollars (2017 constant $),2022
Colorado,Electronics,value_out,7543.705165,million U.S. dollars (2017 constant $),2022
Colorado,Electronics,value_in,6952.296068,million U.S. dollars (2017 constant $),2022
Colorado,Other foodstuffs,value_within,6311.073183,million U.S. dollars (2017 constant $),2022
Colorado,Other foodstuffs,value_out,7495.799066,million U.S. dollars (2017 constant $),2022
Colorado,Other foodstuffs,value_in,6905.203589,million U.S. dollars (2017 constant $),2022
Colorado,Plastics/rubber,value_within,5525.785188,million U.S. dollars (2017 constant $),2022
Colorado,Plastics/rubber,value_out,5871.963065,million U.S. dollars (2017 constant $),2022
Colorado,Plastics/rubber,value_in,6655.162576,million U.S. dollars (2017 constant $),2022
Colorado,Nonmetal min. prods.,value_within,4543.874466,million U.S. dollars (2017 constant $),2022
Colorado,Nonmetal min. prods.,value_out,4541.679525,million U.S. dollars (2017 constant $),2022
Colorado,Nonmetal min. prods.,value_in,5979.035206,million U.S. dollars (2017 constant $),2022
Colorado,Wood prods.,value_within,4174.055759,million U.S. dollars (2017 constant $),2022
Colorado,Wood prods.,value_out,4200.008448,million U.S. dollars (2017 constant $),2022
Colorado,Wood prods.,value_in,4490.699313,million U.S. dollars (2017 constant $),2022
Connecticut,Fuel oils,value_within,9537.353349,million U.S. dollars (2017 constant $),2022
Connecticut,Fuel oils,value_out,19395.7197,million U.S. dollars (2017 constant $),2022
Connecticut,Fuel oils,value_in,13453.19639,million U.S. dollars (2017 constant $),2022
Connecticut,Motorized vehicles,value_within,7479.226253,million U.S. dollars (2017 constant $),2022
Connecticut,Motorized vehicles,value_out,11895.54013,million U.S. dollars (2017 constant $),2022
Connecticut,Motorized vehicles,value_in,10495.07895,million U.S. dollars (2017 constant $),2022
Connecticut,Gasoline,value_within,6020.847636,million U.S. dollars (2017 constant $),2022
Connecticut,Gasoline,value_out,11574.32562,million U.S. dollars (2017 constant $),2022
Connecticut,Gasoline,value_in,9454.349096,million U.S. dollars (2017 constant $),2022
Connecticut,Plastics/rubber,value_within,5367.597706,million U.S. dollars (2017 constant $),2022
Connecticut,Plastics/rubber,value_out,10236.94376,million U.S. dollars (2017 constant $),2022
Connecticut,Plastics/rubber,value_in,8432.396497,million U.S. dollars (2017 constant $),2022
Connecticut,Mixed freight,value_within,5068.753711,million U.S. dollars (2017 constant $),2022
Connecticut,Mixed freight,value_out,8853.512288,million U.S. dollars (2017 constant $),2022
Connecticut,Mixed freight,value_in,7834.112803,million U.S. dollars (2017 constant $),2022
Connecticut,Pharmaceuticals,value_within,4148.057252,million U.S. dollars (2017 constant $),2022
Connecticut,Pharmaceuticals,value_out,8240.267026,million U.S. dollars (2017 constant $),2022
Connecticut,Pharmaceuticals,value_in,7734.721059,million U.S. dollars (2017 constant $),2022
Connecticut,Transport equip.,value_within,3576.197004,million U.S. dollars (2017 constant $),2022
Connecticut,Transport equip.,value_out,6889.716002,million U.S. dollars (2017 constant $),2022
Connecticut,Transport equip.,value_in,7627.400586,million U.S. dollars (2017 constant $),2022
Connecticut,Machinery,value_within,3212.185481,million U.S. dollars (2017 constant $),2022
Connecticut,Machinery,value_out,6422.292849,million U.S. dollars (2017 constant $),2022
Connecticut,Machinery,value_in,6929.864585,million U.S. dollars (2017 constant $),2022
Connecticut,Alcoholic beverages,value_within,3141.541987,million U.S. dollars (2017 constant $),2022
Connecticut,Alcoholic beverages,value_out,5435.151376,million U.S. dollars (2017 constant $),2022
Connecticut,Alcoholic beverages,value_in,4663.769932,million U.S. dollars (2017 constant $),2022
Connecticut,Electronics,value_within,3072.548641,million U.S. dollars (2017 constant $),2022
Connecticut,Electronics,value_out,5234.730027,million U.S. dollars (2017 constant $),2022
Connecticut,Electronics,value_in,4521.698294,million U.S. dollars (2017 constant $),2022
Delaware,Pharmaceuticals,value_within,4163.42991,million U.S. dollars (2017 constant $),2022
Delaware,Pharmaceuticals,value_out,10332.68355,million U.S. dollars (2017 constant $),2022
Delaware,Pharmaceuticals,value_in,4981.42782,million U.S. dollars (2017 constant $),2022
Delaware,Other ag prods.,value_within,3756.845479,million U.S. dollars (2017 constant $),2022
Delaware,Other ag prods.,value_out,5054.711413,million U.S. dollars (2017 constant $),2022
Delaware,Other ag prods.,value_in,3663.751059,million U.S. dollars (2017 constant $),2022
Delaware,Motorized vehicles,value_within,1606.387544,million U.S. dollars (2017 constant $),2022
Delaware,Motorized vehicles,value_out,4754.473673,million U.S. dollars (2017 constant $),2022
Delaware,Motorized vehicles,value_in,3428.919293,million U.S. dollars (2017 constant $),2022
Delaware,Fuel oils,value_within,1490.242651,million U.S. dollars (2017 constant $),2022
Delaware,Fuel oils,value_out,4306.094412,million U.S. dollars (2017 constant $),2022
Delaware,Fuel oils,value_in,2585.538772,million U.S. dollars (2017 constant $),2022
Delaware,Mixed freight,value_within,1292.999619,million U.S. dollars (2017 constant $),2022
Delaware,Mixed freight,value_out,3683.987012,million U.S. dollars (2017 constant $),2022
Delaware,Mixed freight,value_in,2377.509625,million U.S. dollars (2017 constant $),2022
Delaware,Crude petroleum,value_within,1255.29617,million U.S. dollars (2017 constant $),2022
Delaware,Crude petroleum,value_out,2201.678878,million U.S. dollars (2017 constant $),2022
Delaware,Crude petroleum,value_in,2243.270363,million U.S. dollars (2017 constant $),2022
Delaware,Gasoline,value_within,1100.034231,million U.S. dollars (2017 constant $),2022
Delaware,Gasoline,value_out,1868.3457,million U.S. dollars (2017 constant $),2022
Delaware,Gasoline,value_in,2150.121872,million U.S. dollars (2017 constant $),2022
Delaware,Plastics/rubber,value_within,1058.143901,million U.S. dollars (2017 constant $),2022
Delaware,Plastics/rubber,value_out,1553.123386,million U.S. dollars (2017 constant $),2022
Delaware,Plastics/rubber,value_in,2055.190797,million U.S. dollars (2017 constant $),2022
Delaware,Live animals/fish,value_within,840.51946,million U.S. dollars (2017 constant $),2022
Delaware,Live animals/fish,value_out,1476.816699,million U.S. dollars (2017 constant $),2022
Delaware,Live animals/fish,value_in,1821.586235,million U.S. dollars (2017 constant $),2022
Delaware,Electronics,value_within,780.94965,million U.S. dollars (2017 constant $),2022
Delaware,Electronics,value_out,1370.262246,million U.S. dollars (2017 constant $),2022
Delaware,Electronics,value_in,1570.347441,million U.S. dollars (2017 constant $),2022
Florida,Mixed freight,value_within,89467.52499,million U.S. dollars (2017 constant $),2022
Florida,Mixed freight,value_out,24980.89155,million U.S. dollars (2017 constant $),2022
Florida,Mixed freight,value_in,54225.01083,million U.S. dollars (2017 constant $),2022
Florida,Pharmaceuticals,value_within,43307.36798,million U.S. dollars (2017 constant $),2022
Florida,Pharmaceuticals,value_out,23148.38521,million U.S. dollars (2017 constant $),2022
Florida,Pharmaceuticals,value_in,41334.06278,million U.S. dollars (2017 constant $),2022
Florida,Electronics,value_within,42503.4703,million U.S. dollars (2017 constant $),2022
Florida,Electronics,value_out,19765.85693,million U.S. dollars (2017 constant $),2022
Florida,Electronics,value_in,37267.1741,million U.S. dollars (2017 constant $),2022
Florida,Motorized vehicles,value_within,33014.85388,million U.S. dollars (2017 constant $),2022
Florida,Motorized vehicles,value_out,19210.78803,million U.S. dollars (2017 constant $),2022
Florida,Motorized vehicles,value_in,29479.09101,million U.S. dollars (2017 constant $),2022
Florida,Machinery,value_within,28883.89659,million U.S. dollars (2017 constant $),2022
Florida,Machinery,value_out,19081.64023,million U.S. dollars (2017 constant $),2022
Florida,Machinery,value_in,29078.51964,million U.S. dollars (2017 constant $),2022
Florida,Misc. mfg. prods.,value_within,24467.37819,million U.S. dollars (2017 constant $),2022
Florida,Misc. mfg. prods.,value_out,13478.02339,million U.S. dollars (2017 constant $),2022
Florida,Misc. mfg. prods.,value_in,26569.09551,million U.S. dollars (2017 constant $),2022
Florida,Gasoline,value_within,21835.47645,million U.S. dollars (2017 constant $),2022
Florida,Gasoline,value_out,12655.97156,million U.S. dollars (2017 constant $),2022
Florida,Gasoline,value_in,20283.81607,million U.S. dollars (2017 constant $),2022
Florida,Other foodstuffs,value_within,20872.59928,million U.S. dollars (2017 constant $),2022
Florida,Other foodstuffs,value_out,10410.93308,million U.S. dollars (2017 constant $),2022
Florida,Other foodstuffs,value_in,18800.1536,million U.S. dollars (2017 constant $),2022
Florida,Plastics/rubber,value_within,16404.41144,million U.S. dollars (2017 constant $),2022
Florida,Plastics/rubber,value_out,9474.730274,million U.S. dollars (2017 constant $),2022
Florida,Plastics/rubber,value_in,16188.0464,million U.S. dollars (2017 constant $),2022
Florida,Furniture,value_within,13928.37119,million U.S. dollars (2017 constant $),2022
Florida,Furniture,value_out,8498.784646,million U.S. dollars (2017 constant $),2022
Florida,Furniture,value_in,13466.52887,million U.S. dollars (2017 constant $),2022
Georgia,Motorized vehicles,value_within,31115.66653,million U.S. dollars (2017 constant $),2022
Georgia,Motorized vehicles,value_out,49611.47805,million U.S. dollars (2017 constant $),2022
Georgia,Motorized vehicles,value_in,36227.9849,million U.S. dollars (2017 constant $),2022
Georgia,Mixed freight,value_within,26965.30003,million U.S. dollars (2017 constant $),2022
Georgia,Mixed freight,value_out,42861.68111,million U.S. dollars (2017 constant $),2022
Georgia,Mixed freight,value_in,31308.72992,million U.S. dollars (2017 constant $),2022
Georgia,Machinery,value_within,23230.93089,million U.S. dollars (2017 constant $),2022
Georgia,Machinery,value_out,30680.32392,million U.S. dollars (2017 constant $),2022
Georgia,Machinery,value_in,29165.58003,million U.S. dollars (2017 constant $),2022
Georgia,Electronics,value_within,22591.56461,million U.S. dollars (2017 constant $),2022
Georgia,Electronics,value_out,30595.60439,million U.S. dollars (2017 constant $),2022
Georgia,Electronics,value_in,22551.09733,million U.S. dollars (2017 constant $),2022
Georgia,Pharmaceuticals,value_within,18243.14418,million U.S. dollars (2017 constant $),2022
Georgia,Pharmaceuticals,value_out,30354.77846,million U.S. dollars (2017 constant $),2022
Georgia,Pharmaceuticals,value_in,21353.53643,million U.S. dollars (2017 constant $),2022
Georgia,Textiles/leather,value_within,17863.24175,million U.S. dollars (2017 constant $),2022
Georgia,Textiles/leather,value_out,22984.63272,million U.S. dollars (2017 constant $),2022
Georgia,Textiles/leather,value_in,20933.05648,million U.S. dollars (2017 constant $),2022
Georgia,Plastics/rubber,value_within,14840.96229,million U.S. dollars (2017 constant $),2022
Georgia,Plastics/rubber,value_out,22426.13846,million U.S. dollars (2017 constant $),2022
Georgia,Plastics/rubber,value_in,20751.88343,million U.S. dollars (2017 constant $),2022
Georgia,Gasoline,value_within,12325.77936,million U.S. dollars (2017 constant $),2022
Georgia,Gasoline,value_out,12616.17872,million U.S. dollars (2017 constant $),2022
Georgia,Gasoline,value_in,15575.46121,million U.S. dollars (2017 constant $),2022
Georgia,Misc. mfg. prods.,value_within,12150.53406,million U.S. dollars (2017 constant $),2022
Georgia,Misc. mfg. prods.,value_out,12553.91947,million U.S. dollars (2017 constant $),2022
Georgia,Misc. mfg. prods.,value_in,14482.51701,million U.S. dollars (2017 constant $),2022
Georgia,Base metals,value_within,9750.17486,million U.S. dollars (2017 constant $),2022
Georgia,Base metals,value_out,11403.74856,million U.S. dollars (2017 constant $),2022
Georgia,Base metals,value_in,13079.95253,million U.S. dollars (2017 constant $),2022
Hawaii,Gasoline,value_within,6614.498241,million U.S. dollars (2017 constant $),2022
Hawaii,Gasoline,value_out,324.504247,million U.S. dollars (2017 constant $),2022
Hawaii,Gasoline,value_in,27168.23337,million U.S. dollars (2017 constant $),2022
Hawaii,Motorized vehicles,value_within,2396.341498,million U.S. dollars (2017 constant $),2022
Hawaii,Motorized vehicles,value_out,306.31123,million U.S. dollars (2017 constant $),2022
Hawaii,Motorized vehicles,value_in,3764.180081,million U.S. dollars (2017 constant $),2022
Hawaii,Pharmaceuticals,value_within,2084.21525,million U.S. dollars (2017 constant $),2022
Hawaii,Pharmaceuticals,value_out,246.511769,million U.S. dollars (2017 constant $),2022
Hawaii,Pharmaceuticals,value_in,3119.69852,million U.S. dollars (2017 constant $),2022
Hawaii,Other foodstuffs,value_within,2026.292592,million U.S. dollars (2017 constant $),2022
Hawaii,Other foodstuffs,value_out,195.773275,million U.S. dollars (2017 constant $),2022
Hawaii,Other foodstuffs,value_in,2775.141259,million U.S. dollars (2017 constant $),2022
Hawaii,Mixed freight,value_within,1915.670137,million U.S. dollars (2017 constant $),2022
Hawaii,Mixed freight,value_out,150.474902,million U.S. dollars (2017 constant $),2022
Hawaii,Mixed freight,value_in,2551.266089,million U.S. dollars (2017 constant $),2022
Hawaii,Transport equip.,value_within,1847.238028,million U.S. dollars (2017 constant $),2022
Hawaii,Transport equip.,value_out,146.03007,million U.S. dollars (2017 constant $),2022
Hawaii,Transport equip.,value_in,2204.434299,million U.S. dollars (2017 constant $),2022
Hawaii,Fuel oils,value_within,1145.028858,million U.S. dollars (2017 constant $),2022
Hawaii,Fuel oils,value_out,135.038884,million U.S. dollars (2017 constant $),2022
Hawaii,Fuel oils,value_in,2043.558838,million U.S. dollars (2017 constant $),2022
Hawaii,Other ag prods.,value_within,1130.714211,million U.S. dollars (2017 constant $),2022
Hawaii,Other ag prods.,value_out,125.994952,million U.S. dollars (2017 constant $),2022
Hawaii,Other ag prods.,value_in,2032.509787,million U.S. dollars (2017 constant $),2022
Hawaii,Crude petroleum,value_within,1119.671914,million U.S. dollars (2017 constant $),2022
Hawaii,Crude petroleum,value_out,122.892019,million U.S. dollars (2017 constant $),2022
Hawaii,Crude petroleum,value_in,985.783168,million U.S. dollars (2017 constant $),2022
